hs6,io185_name,io52_idx,io52_name
721640,BasIronSteel,22,BasicMetal
721650,BasIronSteel,22,BasicMetal
721669,BasIronSteel,22,BasicMetal
721691,BasIronSteel,22,BasicMetal
721699,BasIronSteel,22,BasicMetal
721710,BasIronSteel,22,BasicMetal
721720,BasIronSteel,22,BasicMetal
721730,BasIronSteel,22,BasicMetal
721790,BasIronSteel,22,BasicMetal
721810,BasIronSteel,22,BasicMetal
721891,BasIronSteel,22,BasicMetal
721899,BasIronSteel,22,BasicMetal
721911,BasIronSteel,22,BasicMetal
721914,BasIronSteel,22,BasicMetal
721922,BasIronSteel,22,BasicMetal
721924,BasIronSteel,22,BasicMetal
721931,BasIronSteel,22,BasicMetal
721932,BasIronSteel,22,BasicMetal
721933,BasIronSteel,22,BasicMetal
721934,BasIronSteel,22,BasicMetal
721935,BasIronSteel,22,BasicMetal
721990,BasIronSteel,22,BasicMetal
722011,BasIronSteel,22,BasicMetal
722012,BasIronSteel,22,BasicMetal
722020,BasIronSteel,22,BasicMetal
722090,BasIronSteel,22,BasicMetal
722100,BasIronSteel,22,BasicMetal
722211,BasIronSteel,22,BasicMetal
722219,BasIronSteel,22,BasicMetal
722220,BasIronSteel,22,BasicMetal
722230,BasIronSteel,22,BasicMetal
722240,BasIronSteel,22,BasicMetal
722300,BasIronSteel,22,BasicMetal
722410,BasIronSteel,22,BasicMetal
722490,BasIronSteel,22,BasicMetal
722511,BasIronSteel,22,BasicMetal
722540,BasIronSteel,22,BasicMetal
722550,BasIronSteel,22,BasicMetal
722592,BasIronSteel,22,BasicMetal
722599,BasIronSteel,22,BasicMetal
722611,BasIronSteel,22,BasicMetal
722619,BasIronSteel,22,BasicMetal
722691,BasIronSteel,22,BasicMetal
722692,BasIronSteel,22,BasicMetal
722699,BasIronSteel,22,BasicMetal
722710,BasIronSteel,22,BasicMetal
722790,BasIronSteel,22,BasicMetal
722810,BasIronSteel,22,BasicMetal
722820,BasIronSteel,22,BasicMetal
722830,BasIronSteel,22,BasicMetal
722840,BasIronSteel,22,BasicMetal
722850,BasIronSteel,22,BasicMetal
722860,BasIronSteel,22,BasicMetal
722870,BasIronSteel,22,BasicMetal
722880,BasIronSteel,22,BasicMetal
722920,BasIronSteel,22,BasicMetal
722990,BasIronSteel,22,BasicMetal
730110,BasIronSteel,22,BasicMetal
730120,BasIronSteel,22,BasicMetal
730210,BasIronSteel,22,BasicMetal
730230,BasIronSteel,22,BasicMetal
730240,BasIronSteel,22,BasicMetal
730290,BasIronSteel,22,BasicMetal
730300,FoundryPrd,23,MetalProd
730411,BasIronSteel,22,BasicMetal
730419,BasIronSteel,22,BasicMetal
730422,BasIronSteel,22,BasicMetal
730423,BasIronSteel,22,BasicMetal
730424,BasIronSteel,22,BasicMetal
730429,BasIronSteel,22,BasicMetal
730431,BasIronSteel,22,BasicMetal
730439,BasIronSteel,22,BasicMetal
730441,BasIronSteel,22,BasicMetal
730449,BasIronSteel,22,BasicMetal
730451,BasIronSteel,22,BasicMetal
730459,BasIronSteel,22,BasicMetal
730490,BasIronSteel,22,BasicMetal
730511,BasIronSteel,22,BasicMetal
730519,BasIronSteel,22,BasicMetal
730520,BasIronSteel,22,BasicMetal
730531,BasIronSteel,22,BasicMetal
730590,BasIronSteel,22,BasicMetal
730611,BasIronSteel,22,BasicMetal
730619,BasIronSteel,22,BasicMetal
730629,BasIronSteel,22,BasicMetal
730630,BasIronSteel,22,BasicMetal
730640,BasIronSteel,22,BasicMetal
730650,BasIronSteel,22,BasicMetal
730661,BasIronSteel,22,BasicMetal
730669,BasIronSteel,22,BasicMetal
730690,BasIronSteel,22,BasicMetal
730711,FoundryPrd,23,MetalProd
730719,FoundryPrd,23,MetalProd
730721,FoundryPrd,23,MetalProd
730722,FoundryPrd,23,MetalProd
730723,FoundryPrd,23,MetalProd
730729,FoundryPrd,23,MetalProd
730791,FoundryPrd,23,MetalProd
730792,FoundryPrd,23,MetalProd
730793,FoundryPrd,23,MetalProd
730799,FoundryPrd,23,MetalProd
730810,FabMetalPrd,23,MetalProd
730820,FabMetalPrd,23,MetalProd
730830,FabMetalPrd,23,MetalProd
730840,FabMetalPrd,23,MetalProd
730890,FabMetalPrd,23,MetalProd
730900,FabMetalPrd,23,MetalProd
731010,OthMetalPrd,23,MetalProd
731021,OthMetalPrd,23,MetalProd
731029,OthMetalPrd,23,MetalProd
731100,FabMetalPrd,23,MetalProd
731210,OthMetalPrd,23,MetalProd
731290,OthMetalPrd,23,MetalProd
731300,OthMetalPrd,23,MetalProd
731414,OthMetalPrd,23,MetalProd
731419,OthMetalPrd,23,MetalProd
731420,OthMetalPrd,23,MetalProd
731431,OthMetalPrd,23,MetalProd
731439,OthMetalPrd,23,MetalProd
731441,OthMetalPrd,23,MetalProd
731442,OthMetalPrd,23,MetalProd
731449,OthMetalPrd,23,MetalProd
731450,OthMetalPrd,23,MetalProd
731511,PrimaryMover,24,Machinery
731512,PrimaryMover,24,Machinery
731519,PrimaryMover,24,Machinery
731520,OthMetalPrd,23,MetalProd
731581,OthMetalPrd,23,MetalProd
731582,OthMetalPrd,23,MetalProd
731589,OthMetalPrd,23,MetalProd
731590,OthMetalPrd,23,MetalProd
731600,OthMetalPrd,23,MetalProd
731700,OthMetalPrd,23,MetalProd
731811,OthMetalPrd,23,MetalProd
731812,OthMetalPrd,23,MetalProd
731813,OthMetalPrd,23,MetalProd
731814,OthMetalPrd,23,MetalProd
731815,OthMetalPrd,23,MetalProd
731816,OthMetalPrd,23,MetalProd
731819,OthMetalPrd,23,MetalProd
731821,OthMetalPrd,23,MetalProd
731822,OthMetalPrd,23,MetalProd
731823,OthMetalPrd,23,MetalProd
731824,OthMetalPrd,23,MetalProd
731829,OthMetalPrd,23,MetalProd
731940,OthMetalPrd,23,MetalProd
731990,OthMetalPrd,23,MetalProd
732010,OthMetalPrd,23,MetalProd
732020,OthMetalPrd,23,MetalProd
732090,OthMetalPrd,23,MetalProd
732111,DomElectEqp,23,MetalProd
732112,DomElectEqp,23,MetalProd
732119,DomElectEqp,23,MetalProd
732181,DomElectEqp,23,MetalProd
732189,DomElectEqp,23,MetalProd
732190,DomElectEqp,23,MetalProd
732211,FabMetalPrd,23,MetalProd
732219,FabMetalPrd,23,MetalProd
732290,DomElectEqp,23,MetalProd
732310,DomMetalPrd,23,MetalProd
732391,DomMetalPrd,23,MetalProd
732392,DomMetalPrd,23,MetalProd
732393,DomMetalPrd,23,MetalProd
732394,DomMetalPrd,23,MetalProd
732399,DomMetalPrd,23,MetalProd
732410,DomMetalPrd,23,MetalProd
732421,DomMetalPrd,23,MetalProd
732429,DomMetalPrd,23,MetalProd
732490,DomMetalPrd,23,MetalProd
732510,OthMetalPrd,23,MetalProd
732591,OthMetalPrd,23,MetalProd
732599,OthMetalPrd,23,MetalProd
732611,OthMetalPrd,23,MetalProd
732619,OthMetalPrd,23,MetalProd
732620,OthMetalPrd,23,MetalProd
732690,OthMetalPrd,23,MetalProd
740100,NonFerrMetal,22,BasicMetal
740200,NonFerrMetal,22,BasicMetal
740311,NonFerrMetal,22,BasicMetal
740312,NonFerrMetal,22,BasicMetal
740321,NonFerrMetal,22,BasicMetal
740322,NonFerrMetal,22,BasicMetal
740329,NonFerrMetal,22,BasicMetal
740400,NonFerrMetal,22,BasicMetal
740500,NonFerrMetal,22,BasicMetal
740710,NonFerrMetal,22,BasicMetal
740721,NonFerrMetal,22,BasicMetal
740729,NonFerrMetal,22,BasicMetal
740811,NonFerrMetal,22,BasicMetal
740819,NonFerrMetal,22,BasicMetal
740821,NonFerrMetal,22,BasicMetal
740829,NonFerrMetal,22,BasicMetal
740911,NonFerrMetal,22,BasicMetal
740919,NonFerrMetal,22,BasicMetal
740921,NonFerrMetal,22,BasicMetal
740929,NonFerrMetal,22,BasicMetal
740931,NonFerrMetal,22,BasicMetal
740939,NonFerrMetal,22,BasicMetal
740990,NonFerrMetal,22,BasicMetal
741012,NonFerrMetal,22,BasicMetal
741021,NonFerrMetal,22,BasicMetal
741022,NonFerrMetal,22,BasicMetal
741110,NonFerrMetal,22,BasicMetal
741121,NonFerrMetal,22,BasicMetal
741129,NonFerrMetal,22,BasicMetal
741210,NonFerrMetal,22,BasicMetal
741220,NonFerrMetal,22,BasicMetal
741300,OthMetalPrd,23,MetalProd
741510,OthMetalPrd,23,MetalProd
741521,OthMetalPrd,23,MetalProd
741529,OthMetalPrd,23,MetalProd
741533,OthMetalPrd,23,MetalProd
741539,OthMetalPrd,23,MetalProd
741810,DomMetalPrd,23,MetalProd
741820,DomMetalPrd,23,MetalProd
741910,OthMetalPrd,23,MetalProd
741991,OthMetalPrd,23,MetalProd
741999,OthMetalPrd,23,MetalProd
750110,NonFerrMetal,22,BasicMetal
750210,NonFerrMetal,22,BasicMetal
750300,NonFerrMetal,22,BasicMetal
750400,NonFerrMetal,22,BasicMetal
750512,NonFerrMetal,22,BasicMetal
750521,NonFerrMetal,22,BasicMetal
750522,NonFerrMetal,22,BasicMetal
750610,NonFerrMetal,22,BasicMetal
750620,NonFerrMetal,22,BasicMetal
750712,NonFerrMetal,22,BasicMetal
750720,NonFerrMetal,22,BasicMetal
750810,OthMetalPrd,23,MetalProd
750890,OthMetalPrd,23,MetalProd
760110,NonFerrMetal,22,BasicMetal
760120,NonFerrMetal,22,BasicMetal
760200,NonFerrMetal,22,BasicMetal
760310,NonFerrMetal,22,BasicMetal
760320,NonFerrMetal,22,BasicMetal
760410,NonFerrMetal,22,BasicMetal
760421,NonFerrMetal,22,BasicMetal
760429,NonFerrMetal,22,BasicMetal
760511,NonFerrMetal,22,BasicMetal
760519,NonFerrMetal,22,BasicMetal
760521,NonFerrMetal,22,BasicMetal
760529,NonFerrMetal,22,BasicMetal
760611,NonFerrMetal,22,BasicMetal
760612,NonFerrMetal,22,BasicMetal
760691,NonFerrMetal,22,BasicMetal
760692,NonFerrMetal,22,BasicMetal
760711,NonFerrMetal,22,BasicMetal
760719,NonFerrMetal,22,BasicMetal
760720,NonFerrMetal,22,BasicMetal
760810,NonFerrMetal,22,BasicMetal
760820,NonFerrMetal,22,BasicMetal
760900,NonFerrMetal,22,BasicMetal
761010,FabMetalPrd,23,MetalProd
761090,FabMetalPrd,23,MetalProd
761100,FabMetalPrd,23,MetalProd
761210,OthMetalPrd,23,MetalProd
761290,OthMetalPrd,23,MetalProd
761300,FabMetalPrd,23,MetalProd
761410,OthMetalPrd,23,MetalProd
761490,OthMetalPrd,23,MetalProd
761510,DomMetalPrd,23,MetalProd
761520,DomMetalPrd,23,MetalProd
761610,OthMetalPrd,23,MetalProd
761691,OthMetalPrd,23,MetalProd
761699,OthMetalPrd,23,MetalProd
780110,NonFerrMetal,22,BasicMetal
780191,NonFerrMetal,22,BasicMetal
780199,NonFerrMetal,22,BasicMetal
780200,NonFerrMetal,22,BasicMetal
780411,NonFerrMetal,22,BasicMetal
780419,NonFerrMetal,22,BasicMetal
780420,NonFerrMetal,22,BasicMetal
780600,OthMetalPrd,23,MetalProd
790111,NonFerrMetal,22,BasicMetal
790112,NonFerrMetal,22,BasicMetal
790120,NonFerrMetal,22,BasicMetal
790200,NonFerrMetal,22,BasicMetal
790310,NonFerrMetal,22,BasicMetal
790390,NonFerrMetal,22,BasicMetal
790400,NonFerrMetal,22,BasicMetal
790500,NonFerrMetal,22,BasicMetal
790700,OthMetalPrd,23,MetalProd
800110,NonFerrMetal,22,BasicMetal
800200,NonFerrMetal,22,BasicMetal
800300,NonFerrMetal,22,BasicMetal
800700,OthMetalPrd,23,MetalProd
810196,NonFerrMetal,22,BasicMetal
810197,NonFerrMetal,22,BasicMetal
810199,NonFerrMetal,22,BasicMetal
810296,NonFerrMetal,22,BasicMetal
810299,NonFerrMetal,22,BasicMetal
810320,NonFerrMetal,22,BasicMetal
810330,NonFerrMetal,22,BasicMetal
810420,NonFerrMetal,22,BasicMetal
810430,NonFerrMetal,22,BasicMetal
810590,NonFerrMetal,22,BasicMetal
810830,NonFerrMetal,22,BasicMetal
810890,NonFerrMetal,22,BasicMetal
811219,NonFerrMetal,22,BasicMetal
820110,DomMetalPrd,23,MetalProd
820130,DomMetalPrd,23,MetalProd
820140,DomMetalPrd,23,MetalProd
820150,DomMetalPrd,23,MetalProd
820160,DomMetalPrd,23,MetalProd
820190,DomMetalPrd,23,MetalProd
820210,DomMetalPrd,23,MetalProd
820220,DomMetalPrd,23,MetalProd
820231,DomMetalPrd,23,MetalProd
820239,DomMetalPrd,23,MetalProd
820240,DomMetalPrd,23,MetalProd
820291,DomMetalPrd,23,MetalProd
820299,DomMetalPrd,23,MetalProd
820310,DomMetalPrd,23,MetalProd
820320,DomMetalPrd,23,MetalProd
820330,DomMetalPrd,23,MetalProd
820340,DomMetalPrd,23,MetalProd
820411,DomMetalPrd,23,MetalProd
820412,DomMetalPrd,23,MetalProd
820420,DomMetalPrd,23,MetalProd
820510,DomMetalPrd,23,MetalProd
820520,DomMetalPrd,23,MetalProd
820530,DomMetalPrd,23,MetalProd
820540,DomMetalPrd,23,MetalProd
820551,DomMetalPrd,23,MetalProd
820559,DomMetalPrd,23,MetalProd
820560,DomMetalPrd,23,MetalProd
820570,DomMetalPrd,23,MetalProd
820590,DomMetalPrd,23,MetalProd
820600,DomMetalPrd,23,MetalProd
820713,DomMetalPrd,23,MetalProd
820719,DomMetalPrd,23,MetalProd
820720,DomMetalPrd,23,MetalProd
820730,DomMetalPrd,23,MetalProd
820740,DomMetalPrd,23,MetalProd
820750,DomMetalPrd,23,MetalProd
820760,DomMetalPrd,23,MetalProd
820770,DomMetalPrd,23,MetalProd
820780,DomMetalPrd,23,MetalProd
820790,DomMetalPrd,23,MetalProd
820810,DomMetalPrd,23,MetalProd
820820,DomMetalPrd,23,MetalProd
820830,DomMetalPrd,23,MetalProd
820840,DomMetalPrd,23,MetalProd
820890,DomMetalPrd,23,MetalProd
820900,DomMetalPrd,23,MetalProd
821000,DomMetalPrd,23,MetalProd
821110,DomMetalPrd,23,MetalProd
821191,DomMetalPrd,23,MetalProd
821192,DomMetalPrd,23,MetalProd
821193,DomMetalPrd,23,MetalProd
821194,DomMetalPrd,23,MetalProd
821195,DomMetalPrd,23,MetalProd
821210,DomMetalPrd,23,MetalProd
821220,DomMetalPrd,23,MetalProd
821290,DomMetalPrd,23,MetalProd
821300,DomMetalPrd,23,MetalProd
821410,DomMetalPrd,23,MetalProd
821420,DomMetalPrd,23,MetalProd
821490,DomMetalPrd,23,MetalProd
821510,DomMetalPrd,23,MetalProd
821520,DomMetalPrd,23,MetalProd
821591,DomMetalPrd,23,MetalProd
821599,DomMetalPrd,23,MetalProd
830110,OthMetalPrd,23,MetalProd
830120,OthMetalPrd,23,MetalProd
830130,OthMetalPrd,23,MetalProd
830140,OthMetalPrd,23,MetalProd
830150,OthMetalPrd,23,MetalProd
830160,OthMetalPrd,23,MetalProd
830170,OthMetalPrd,23,MetalProd
830210,OthMetalPrd,23,MetalProd
830220,OthMetalPrd,23,MetalProd
830230,OthMetalPrd,23,MetalProd
830241,OthMetalPrd,23,MetalProd
830242,OthMetalPrd,23,MetalProd
830249,OthMetalPrd,23,MetalProd
830250,OthMetalPrd,23,MetalProd
830260,OthMetalPrd,23,MetalProd
830300,DomMetalPrd,23,MetalProd
830400,OthMetalPrd,23,MetalProd
830510,OthMetalPrd,23,MetalProd
830520,OthMetalPrd,23,MetalProd
830590,OthMetalPrd,23,MetalProd
830610,OthMetalPrd,23,MetalProd
830621,OthMetalPrd,23,MetalProd
830629,OthMetalPrd,23,MetalProd
830630,OthMetalPrd,23,MetalProd
830710,OthMetalPrd,23,MetalProd
830790,OthMetalPrd,23,MetalProd
830810,OthMetalPrd,23,MetalProd
830820,OthMetalPrd,23,MetalProd
830890,OthMetalPrd,23,MetalProd
830910,OthMetalPrd,23,MetalProd
830990,OthMetalPrd,23,MetalProd
831000,OthMetalPrd,23,MetalProd
831110,OthMetalPrd,23,MetalProd
831120,OthMetalPrd,23,MetalProd
831130,OthMetalPrd,23,MetalProd
831190,OthMetalPrd,23,MetalProd
840120,OthMachinEqp,24,Machinery
840130,BasChemicals,20,Chemical
840211,FabMetalPrd,23,MetalProd
840212,FabMetalPrd,23,MetalProd
840219,FabMetalPrd,23,MetalProd
840220,FabMetalPrd,23,MetalProd
840290,FabMetalPrd,23,MetalProd
840310,FabMetalPrd,23,MetalProd
840390,FabMetalPrd,23,MetalProd
840410,FabMetalPrd,23,MetalProd
840420,FabMetalPrd,23,MetalProd
840490,FabMetalPrd,23,MetalProd
840510,PrimaryMover,24,Machinery
840590,PrimaryMover,24,Machinery
840610,PrimaryMover,24,Machinery
840682,PrimaryMover,24,Machinery
840690,PrimaryMover,24,Machinery
840710,Aircraft,25,TranspEquip
840721,PrimaryMover,24,Machinery
840729,PrimaryMover,24,Machinery
840731,MotorVehicle,25,TranspEquip
840732,MotorVehicle,25,TranspEquip
840733,MotorVehicle,25,TranspEquip
840734,MotorVehicle,25,TranspEquip
840790,PrimaryMover,24,Machinery
840810,PrimaryMover,24,Machinery
840820,MotorVehicle,25,TranspEquip
840890,PrimaryMover,24,Machinery
840910,Aircraft,25,TranspEquip
840991,PrimaryMover,24,Machinery
840999,PrimaryMover,24,Machinery
841011,PrimaryMover,24,Machinery
841013,PrimaryMover,24,Machinery
841090,PrimaryMover,24,Machinery
841111,Aircraft,25,TranspEquip
841112,Aircraft,25,TranspEquip
841121,Aircraft,25,TranspEquip
841122,Aircraft,25,TranspEquip
841181,PrimaryMover,24,Machinery
841182,PrimaryMover,24,Machinery
841191,Aircraft,25,TranspEquip
841199,PrimaryMover,24,Machinery
841210,Aircraft,25,TranspEquip
841221,PrimaryMover,24,Machinery
841229,PrimaryMover,24,Machinery
841231,PrimaryMover,24,Machinery
841239,PrimaryMover,24,Machinery
841280,PrimaryMover,24,Machinery
841290,PrimaryMover,24,Machinery
841311,PrimaryMover,24,Machinery
841319,PrimaryMover,24,Machinery
841320,PrimaryMover,24,Machinery
841330,PrimaryMover,24,Machinery
841340,PrimaryMover,24,Machinery
841350,PrimaryMover,24,Machinery
841360,PrimaryMover,24,Machinery
841370,PrimaryMover,24,Machinery
841381,PrimaryMover,24,Machinery
841382,PrimaryMover,24,Machinery
841391,PrimaryMover,24,Machinery
841392,PrimaryMover,24,Machinery
841410,PrimaryMover,24,Machinery
841420,PrimaryMover,24,Machinery
841430,PrimaryMover,24,Machinery
841440,PrimaryMover,24,Machinery
841451,DomElectEqp,23,MetalProd
841459,PrimaryMover,24,Machinery
841460,DomElectEqp,23,MetalProd
841480,PrimaryMover,24,Machinery
841490,PrimaryMover,24,Machinery
841510,PrimaryMover,24,Machinery
841520,PrimaryMover,24,Machinery
841581,PrimaryMover,24,Machinery
841582,PrimaryMover,24,Machinery
841583,PrimaryMover,24,Machinery
841590,PrimaryMover,24,Machinery
841610,PrimaryMover,24,Machinery
841620,PrimaryMover,24,Machinery
841630,PrimaryMover,24,Machinery
841690,PrimaryMover,24,Machinery
841710,PrimaryMover,24,Machinery
841720,OthMachinEqp,24,Machinery
841780,PrimaryMover,24,Machinery
841790,PrimaryMover,24,Machinery
841810,DomElectEqp,23,MetalProd
841821,DomElectEqp,23,MetalProd
841829,DomElectEqp,23,MetalProd
841830,DomElectEqp,23,MetalProd
841840,DomElectEqp,23,MetalProd
841850,PrimaryMover,24,Machinery
841869,PrimaryMover,24,Machinery
841891,PrimaryMover,24,Machinery
841899,PrimaryMover,24,Machinery
841911,DomElectEqp,23,MetalProd
841919,DomElectEqp,23,MetalProd
841920,MedicalDvces,27,OtherMan
841931,OthMachinEqp,24,Machinery
841932,OthMachinEqp,24,Machinery
841939,OthMachinEqp,24,Machinery
841940,PrimaryMover,24,Machinery
841950,PrimaryMover,24,Machinery
841960,PrimaryMover,24,Machinery
841981,OthMachinEqp,24,Machinery
841989,PrimaryMover,24,Machinery
841990,PrimaryMover,24,Machinery
842010,PrimaryMover,24,Machinery
842091,PrimaryMover,24,Machinery
842099,PrimaryMover,24,Machinery
842112,OthMachinEqp,24,Machinery
842119,PrimaryMover,24,Machinery
842121,PrimaryMover,24,Machinery
842122,PrimaryMover,24,Machinery
842123,PrimaryMover,24,Machinery
842129,PrimaryMover,24,Machinery
842131,PrimaryMover,24,Machinery
842139,PrimaryMover,24,Machinery
842191,PrimaryMover,24,Machinery
842199,PrimaryMover,24,Machinery
842211,DomElectEqp,23,MetalProd
842219,PrimaryMover,24,Machinery
842220,PrimaryMover,24,Machinery
842230,PrimaryMover,24,Machinery
842240,PrimaryMover,24,Machinery
842290,PrimaryMover,24,Machinery
842310,PrimaryMover,24,Machinery
842320,PrimaryMover,24,Machinery
842330,PrimaryMover,24,Machinery
842381,PrimaryMover,24,Machinery
842382,PrimaryMover,24,Machinery
842389,PrimaryMover,24,Machinery
842390,PrimaryMover,24,Machinery
842410,PrimaryMover,24,Machinery
842420,PrimaryMover,24,Machinery
842430,PrimaryMover,24,Machinery
842441,PrimaryMover,24,Machinery
842482,PrimaryMover,24,Machinery
842489,PrimaryMover,24,Machinery
842490,PrimaryMover,24,Machinery
842511,PrimaryMover,24,Machinery
842519,PrimaryMover,24,Machinery
842531,PrimaryMover,24,Machinery
842539,PrimaryMover,24,Machinery
842541,PrimaryMover,24,Machinery
842542,PrimaryMover,24,Machinery
842549,PrimaryMover,24,Machinery
842611,PrimaryMover,24,Machinery
842612,PrimaryMover,24,Machinery
842619,PrimaryMover,24,Machinery
842620,PrimaryMover,24,Machinery
842630,PrimaryMover,24,Machinery
842641,PrimaryMover,24,Machinery
842649,PrimaryMover,24,Machinery
842691,PrimaryMover,24,Machinery
842699,PrimaryMover,24,Machinery
842710,PrimaryMover,24,Machinery
842720,PrimaryMover,24,Machinery
842790,PrimaryMover,24,Machinery
842810,PrimaryMover,24,Machinery
842820,PrimaryMover,24,Machinery
842831,OthMachinEqp,24,Machinery
842832,PrimaryMover,24,Machinery
842833,PrimaryMover,24,Machinery
842839,PrimaryMover,24,Machinery
842860,PrimaryMover,24,Machinery
842890,PrimaryMover,24,Machinery
842911,OthMachinEqp,24,Machinery
842919,OthMachinEqp,24,Machinery
842920,OthMachinEqp,24,Machinery
842930,OthMachinEqp,24,Machinery
842940,OthMachinEqp,24,Machinery
842951,OthMachinEqp,24,Machinery
842952,OthMachinEqp,24,Machinery
842959,OthMachinEqp,24,Machinery
843010,OthMachinEqp,24,Machinery
843020,OthMachinEqp,24,Machinery
843039,OthMachinEqp,24,Machinery
843041,OthMachinEqp,24,Machinery
843049,OthMachinEqp,24,Machinery
843050,OthMachinEqp,24,Machinery
843061,OthMachinEqp,24,Machinery
843069,OthMachinEqp,24,Machinery
843110,PrimaryMover,24,Machinery
843120,PrimaryMover,24,Machinery
843131,PrimaryMover,24,Machinery
843139,PrimaryMover,24,Machinery
843141,PrimaryMover,24,Machinery
843142,OthMachinEqp,24,Machinery
843143,OthMachinEqp,24,Machinery
843149,OthMachinEqp,24,Machinery
843210,OthMachinEqp,24,Machinery
843221,OthMachinEqp,24,Machinery
843229,OthMachinEqp,24,Machinery
843239,OthMachinEqp,24,Machinery
843280,OthMachinEqp,24,Machinery
843290,OthMachinEqp,24,Machinery
843311,OthMachinEqp,24,Machinery
843319,OthMachinEqp,24,Machinery
843320,OthMachinEqp,24,Machinery
843340,OthMachinEqp,24,Machinery
843351,OthMachinEqp,24,Machinery
843352,OthMachinEqp,24,Machinery
843353,OthMachinEqp,24,Machinery
843359,OthMachinEqp,24,Machinery
843390,OthMachinEqp,24,Machinery
843410,OthMachinEqp,24,Machinery
843490,OthMachinEqp,24,Machinery
843510,OthMachinEqp,24,Machinery
843590,OthMachinEqp,24,Machinery
843621,OthMachinEqp,24,Machinery
843629,OthMachinEqp,24,Machinery
843680,OthMachinEqp,24,Machinery
843691,OthMachinEqp,24,Machinery
843699,OthMachinEqp,24,Machinery
843710,OthMachinEqp,24,Machinery
843780,OthMachinEqp,24,Machinery
843790,OthMachinEqp,24,Machinery
843810,OthMachinEqp,24,Machinery
843820,OthMachinEqp,24,Machinery
843850,OthMachinEqp,24,Machinery
843860,OthMachinEqp,24,Machinery
843880,OthMachinEqp,24,Machinery
843890,OthMachinEqp,24,Machinery
843910,OthMachinEqp,24,Machinery
843930,OthMachinEqp,24,Machinery
843991,OthMachinEqp,24,Machinery
843999,OthMachinEqp,24,Machinery
844010,OthMachinEqp,24,Machinery
844090,OthMachinEqp,24,Machinery
844110,OthMachinEqp,24,Machinery
844120,OthMachinEqp,24,Machinery
844130,OthMachinEqp,24,Machinery
844140,OthMachinEqp,24,Machinery
844180,OthMachinEqp,24,Machinery
844190,OthMachinEqp,24,Machinery
844230,OthMachinEqp,24,Machinery
844240,OthMachinEqp,24,Machinery
844250,PrintedPrd,17,PaperProd
844311,OthMachinEqp,24,Machinery
844312,OfficeMachin,24,Machinery
844313,OthMachinEqp,24,Machinery
844314,OthMachinEqp,24,Machinery
844316,OthMachinEqp,24,Machinery
844317,OthMachinEqp,24,Machinery
844319,OthMachinEqp,24,Machinery
844331,ElectroncPrd,23,MetalProd
844332,ElectroncPrd,23,MetalProd
844339,OthMachinEqp,24,Machinery
844391,OthMachinEqp,24,Machinery
844399,OthMachinEqp,24,Machinery
844400,OthMachinEqp,24,Machinery
844511,OthMachinEqp,24,Machinery
844512,OthMachinEqp,24,Machinery
844513,OthMachinEqp,24,Machinery
844519,OthMachinEqp,24,Machinery
844520,OthMachinEqp,24,Machinery
844530,OthMachinEqp,24,Machinery
844540,OthMachinEqp,24,Machinery
844590,OthMachinEqp,24,Machinery
844610,OthMachinEqp,24,Machinery
844621,OthMachinEqp,24,Machinery
844629,OthMachinEqp,24,Machinery
844630,OthMachinEqp,24,Machinery
844711,OthMachinEqp,24,Machinery
844712,OthMachinEqp,24,Machinery
844720,OthMachinEqp,24,Machinery
844790,OthMachinEqp,24,Machinery
844811,OthMachinEqp,24,Machinery
844819,OthMachinEqp,24,Machinery
844820,OthMachinEqp,24,Machinery
844831,OthMachinEqp,24,Machinery
844832,OthMachinEqp,24,Machinery
844833,OthMachinEqp,24,Machinery
844839,OthMachinEqp,24,Machinery
844842,OthMachinEqp,24,Machinery
844849,OthMachinEqp,24,Machinery
844851,OthMachinEqp,24,Machinery
844859,OthMachinEqp,24,Machinery
844900,OthMachinEqp,24,Machinery
845011,DomElectEqp,23,MetalProd
845012,DomElectEqp,23,MetalProd
845019,DomElectEqp,23,MetalProd
845020,OthMachinEqp,24,Machinery
845090,OthMachinEqp,24,Machinery
845110,OthMachinEqp,24,Machinery
845129,OthMachinEqp,24,Machinery
845130,OthMachinEqp,24,Machinery
845140,OthMachinEqp,24,Machinery
845150,OthMachinEqp,24,Machinery
845180,OthMachinEqp,24,Machinery
845190,OthMachinEqp,24,Machinery
845210,OthMachinEqp,24,Machinery
845221,OthMachinEqp,24,Machinery
845229,OthMachinEqp,24,Machinery
845230,OthMachinEqp,24,Machinery
845290,OthMachinEqp,24,Machinery
845310,OthMachinEqp,24,Machinery
845320,OthMachinEqp,24,Machinery
845380,OthMachinEqp,24,Machinery
845390,OthMachinEqp,24,Machinery
845410,OthMachinEqp,24,Machinery
845420,OthMachinEqp,24,Machinery
845430,OthMachinEqp,24,Machinery
845490,OthMachinEqp,24,Machinery
845521,OthMachinEqp,24,Machinery
845522,OthMachinEqp,24,Machinery
845530,OthMachinEqp,24,Machinery
845590,OthMachinEqp,24,Machinery
845611,OthMachinEqp,24,Machinery
845620,OthMachinEqp,24,Machinery
845630,OthMachinEqp,24,Machinery
845640,OthMachinEqp,24,Machinery
845690,OthMachinEqp,24,Machinery
845710,OthMachinEqp,24,Machinery
845720,OthMachinEqp,24,Machinery
845730,OthMachinEqp,24,Machinery
845811,OthMachinEqp,24,Machinery
845819,OthMachinEqp,24,Machinery
