country,year,ngdp_rpch
GBR,2016,2.2
GBR,2017,3.0
GBR,2018,1.6
GBR,2019,1.3
GBR,2020,-10.0
GBR,2021,8.5
GBR,2022,5.1
GBR,2023,0.3
GBR,2024,1.1
GBR,2025,1.3
GBR,2026,0.8
GBR,2027,1.3
GBR,2028,1.6
GBR,2029,1.6
GBR,2030,1.5
GBR,2031,1.4
GEO,1995,2.6
GEO,1996,10.5
GEO,1997,10.3
GEO,1998,3.0
GEO,1999,2.9
GEO,2000,1.9
GEO,2001,4.8
GEO,2002,5.5
GEO,2003,11.2
GEO,2004,5.8
GEO,2005,9.6
GEO,2006,9.4
GEO,2007,12.6
GEO,2008,2.4
GEO,2009,-3.7
GEO,2010,6.9
GEO,2011,7.9
GEO,2012,6.6
GEO,2013,5.1
GEO,2014,4.1
GEO,2015,3.4
GEO,2016,3.4
GEO,2017,5.2
GEO,2018,6.1
GEO,2019,5.4
GEO,2020,-6.3
GEO,2021,10.6
GEO,2022,11.0
GEO,2023,7.8
GEO,2024,9.7
GEO,2025,7.5
GEO,2026,5.3
GEO,2027,5.0
GEO,2028,5.0
GEO,2029,5.0
GEO,2030,5.0
GEO,2031,5.0
GHA,1980,0.5
GHA,1981,-3.8
GHA,1982,-8.3
GHA,1983,-6.2
GHA,1984,9.4
GHA,1985,6.4
GHA,1986,6.2
GHA,1987,6.7
GHA,1988,6.5
GHA,1989,4.5
GHA,1990,3.6
GHA,1991,4.8
GHA,1992,4.5
GHA,1993,4.8
GHA,1994,3.5
GHA,1995,4.2
GHA,1996,4.8
GHA,1997,5.8
GHA,1998,5.0
GHA,1999,4.5
GHA,2000,3.6
GHA,2001,3.8
GHA,2002,4.6
GHA,2003,5.1
GHA,2004,5.4
GHA,2005,6.2
GHA,2006,5.8
GHA,2007,4.1
GHA,2008,9.0
GHA,2009,5.7
GHA,2010,7.8
GHA,2011,14.0
GHA,2012,8.4
GHA,2013,7.2
GHA,2014,2.9
GHA,2015,2.1
GHA,2016,3.4
GHA,2017,8.1
GHA,2018,6.2
GHA,2019,6.5
GHA,2020,0.5
GHA,2021,5.1
GHA,2022,3.8
GHA,2023,3.1
GHA,2024,5.8
GHA,2025,6.0
GHA,2026,4.8
GHA,2027,4.9
GHA,2028,5.0
GHA,2029,5.0
GHA,2030,5.0
GHA,2031,5.0
GIN,1980,2.6
GIN,1981,0.6
GIN,1982,1.8
GIN,1983,1.3
GIN,1984,1.4
GIN,1985,5.0
GIN,1986,3.1
GIN,1987,3.3
GIN,1988,6.3
GIN,1989,4.0
GIN,1990,4.3
GIN,1991,2.5
GIN,1992,3.3
GIN,1993,5.0
GIN,1994,4.0
GIN,1995,4.7
GIN,1996,4.5
GIN,1997,5.2
GIN,1998,3.6
GIN,1999,3.8
GIN,2000,2.5
GIN,2001,3.7
GIN,2002,5.2
GIN,2003,1.2
GIN,2004,2.3
GIN,2005,3.0
GIN,2006,2.5
GIN,2007,6.5
GIN,2008,4.1
GIN,2009,-1.5
GIN,2010,4.2
GIN,2011,5.6
GIN,2012,5.9
GIN,2013,3.9
GIN,2014,3.7
GIN,2015,3.8
GIN,2016,10.8
GIN,2017,10.3
GIN,2018,6.4
GIN,2019,5.6
GIN,2020,4.7
GIN,2021,5.6
GIN,2022,4.0
GIN,2023,6.2
GIN,2024,6.1
GIN,2025,6.7
GIN,2026,8.7
GIN,2027,9.3
GIN,2028,9.8
GIN,2029,10.2
GIN,2030,8.5
GIN,2031,7.2
GMB,1980,0.7
GMB,1981,-9.5
GMB,1982,20.8
GMB,1983,13.5
GMB,1984,-7.6
GMB,1985,3.6
GMB,1986,2.4
GMB,1987,2.8
GMB,1988,1.7
GMB,1989,4.3
GMB,1990,5.7
GMB,1991,2.2
GMB,1992,1.8
GMB,1993,3.8
GMB,1994,-3.4
GMB,1995,3.3
GMB,1996,2.9
GMB,1997,1.4
GMB,1998,6.5
GMB,1999,6.4
GMB,2000,5.5
GMB,2001,5.8
GMB,2002,-3.2
GMB,2003,6.9
GMB,2004,7.0
GMB,2005,-2.4
GMB,2006,-0.6
GMB,2007,3.0
GMB,2008,6.3
GMB,2009,6.7
GMB,2010,5.9
GMB,2011,-8.1
GMB,2012,5.2
GMB,2013,2.9
GMB,2014,-1.4
GMB,2015,4.1
GMB,2016,1.9
GMB,2017,4.8
GMB,2018,7.2
GMB,2019,6.2
GMB,2020,0.6
GMB,2021,5.3
GMB,2022,5.5
GMB,2023,5.9
GMB,2024,5.6
GMB,2025,6.0
GMB,2026,5.1
GMB,2027,5.0
GMB,2028,5.0
GMB,2029,5.0
GMB,2030,5.0
GMB,2031,5.0
GNB,1981,-0.5
GNB,1982,4.2
GNB,1983,-3.4
GNB,1984,5.5
GNB,1985,4.3
GNB,1986,-1.0
GNB,1987,5.6
GNB,1988,2.0
GNB,1989,2.9
GNB,1990,4.6
GNB,1991,7.3
GNB,1992,3.1
GNB,1993,2.3
GNB,1994,3.0
GNB,1995,4.0
GNB,1996,3.7
GNB,1997,6.0
GNB,1998,-22.4
GNB,1999,16.8
GNB,2000,1.1
GNB,2001,4.8
GNB,2002,3.7
GNB,2003,-0.3
GNB,2004,1.2
GNB,2005,6.6
GNB,2006,2.7
GNB,2007,2.6
GNB,2008,4.5
GNB,2009,2.4
GNB,2010,5.6
GNB,2011,8.1
GNB,2012,-1.7
GNB,2013,3.3
GNB,2014,1.0
GNB,2015,6.1
GNB,2016,5.3
GNB,2017,4.8
GNB,2018,3.8
GNB,2019,4.5
GNB,2020,1.5
GNB,2021,6.2
GNB,2022,4.6
GNB,2023,5.2
GNB,2024,4.8
GNB,2025,5.5
GNB,2026,4.9
GNB,2027,4.9
GNB,2028,4.5
GNB,2029,4.5
GNB,2030,4.2
GNB,2031,4.2
GNQ,1980,4.8
GNQ,1981,5.8
GNQ,1982,2.2
GNQ,1983,5.0
GNQ,1984,1.0
GNQ,1985,12.9
GNQ,1986,-2.3
GNQ,1987,4.4
GNQ,1988,2.7
GNQ,1989,-1.2
GNQ,1990,2.5
GNQ,1991,-1.2
GNQ,1992,33.0
GNQ,1993,10.5
GNQ,1994,16.8
GNQ,1995,26.5
GNQ,1996,52.7
GNQ,1997,148.0
GNQ,1998,24.8
GNQ,1999,26.4
GNQ,2000,110.5
GNQ,2001,60.0
GNQ,2002,19.6
GNQ,2003,14.5
GNQ,2004,30.4
GNQ,2005,8.2
GNQ,2006,6.5
GNQ,2007,15.3
GNQ,2008,17.8
GNQ,2009,1.3
GNQ,2010,-8.9
GNQ,2011,6.5
GNQ,2012,8.3
GNQ,2013,-4.1
GNQ,2014,0.4
GNQ,2015,-9.1
GNQ,2016,-8.8
GNQ,2017,-5.7
GNQ,2018,-6.2
GNQ,2019,-5.5
GNQ,2020,-4.8
GNQ,2021,0.9
GNQ,2022,3.2
GNQ,2023,-5.1
GNQ,2024,0.9
GNQ,2025,-6.4
GNQ,2026,-2.7
GNQ,2027,-1.3
GNQ,2028,1.1
GNQ,2029,2.1
GNQ,2030,2.4
GNQ,2031,2.5
GRC,1980,0.7
GRC,1981,-1.6
GRC,1982,-1.1
GRC,1983,-1.1
GRC,1984,2.0
GRC,1985,2.5
GRC,1986,0.5
GRC,1987,-2.3
GRC,1988,4.3
GRC,1989,3.8
GRC,1990,0.0
GRC,1991,3.1
GRC,1992,0.7
GRC,1993,-1.6
GRC,1994,2.0
GRC,1995,2.1
GRC,1996,1.4
GRC,1997,3.6
GRC,1998,3.4
GRC,1999,2.7
GRC,2000,4.1
GRC,2001,4.7
GRC,2002,4.7
GRC,2003,5.8
GRC,2004,5.4
GRC,2005,1.2
GRC,2006,6.4
GRC,2007,3.5
GRC,2008,0.1
GRC,2009,-4.1
GRC,2010,-5.7
GRC,2011,-9.9
GRC,2012,-8.3
GRC,2013,-2.3
GRC,2014,0.8
GRC,2015,-0.2
GRC,2016,0.0
GRC,2017,1.5
GRC,2018,2.1
GRC,2019,2.3
GRC,2020,-9.2
GRC,2021,8.7
GRC,2022,5.5
GRC,2023,2.1
GRC,2024,2.1
GRC,2025,2.1
GRC,2026,1.8
GRC,2027,1.7
GRC,2028,1.6
GRC,2029,1.6
GRC,2030,1.6
GRC,2031,1.6
GRD,1980,15.1
GRD,1981,1.4
GRD,1982,4.1
GRD,1983,3.3
GRD,1984,4.0
GRD,1985,6.0
GRD,1986,7.4
GRD,1987,9.1
GRD,1988,2.9
GRD,1989,3.8
GRD,1990,4.2
GRD,1991,1.4
GRD,1992,-0.8
GRD,1993,-2.0
GRD,1994,1.8
GRD,1995,2.2
GRD,1996,4.4
GRD,1997,4.9
GRD,1998,11.8
GRD,1999,7.0
GRD,2000,5.1
GRD,2001,-2.0
GRD,2002,3.4
GRD,2003,9.5
GRD,2004,-0.6
GRD,2005,13.3
GRD,2006,-4.0
GRD,2007,6.1
GRD,2008,0.9
GRD,2009,-6.6
GRD,2010,-0.5
GRD,2011,0.8
GRD,2012,-1.2
GRD,2013,2.4
GRD,2014,7.3
GRD,2015,6.4
GRD,2016,3.7
GRD,2017,4.4
GRD,2018,4.4
GRD,2019,0.7
GRD,2020,-13.8
GRD,2021,4.7
GRD,2022,7.3
GRD,2023,4.5
GRD,2024,2.4
GRD,2025,4.4
GRD,2026,3.1
GRD,2027,3.1
GRD,2028,3.0
GRD,2029,2.7
GRD,2030,2.7
GRD,2031,2.7
GTM,1980,3.7
GTM,1981,0.6
GTM,1982,-3.5
GTM,1983,-2.5
GTM,1984,0.5
GTM,1985,-0.6
GTM,1986,0.1
GTM,1987,3.6
GTM,1988,3.9
GTM,1989,3.9
GTM,1990,3.1
GTM,1991,3.0
GTM,1992,4.6
GTM,1993,3.4
GTM,1994,3.5
GTM,1995,4.4
GTM,1996,2.8
GTM,1997,4.1
GTM,1998,4.6
GTM,1999,3.7
GTM,2000,2.5
GTM,2001,3.1
GTM,2002,3.8
GTM,2003,2.6
GTM,2004,3.1
GTM,2005,3.3
GTM,2006,5.4
GTM,2007,6.3
GTM,2008,3.3
GTM,2009,0.5
GTM,2010,2.9
GTM,2011,4.2
GTM,2012,3.0
GTM,2013,3.7
GTM,2014,4.4
GTM,2015,4.1
GTM,2016,2.7
GTM,2017,3.1
GTM,2018,3.4
GTM,2019,4.0
GTM,2020,-1.8
GTM,2021,8.0
GTM,2022,4.2
GTM,2023,3.5
GTM,2024,3.7
GTM,2025,4.1
GTM,2026,3.9
GTM,2027,4.0
GTM,2028,3.9
GTM,2029,3.8
GTM,2030,3.9
GTM,2031,3.9
GUY,1980,-2.1
GUY,1981,0.6
GUY,1982,-8.9
GUY,1983,-11.5
GUY,1984,2.1
GUY,1985,0.4
GUY,1986,-0.2
GUY,1987,-0.1
GUY,1988,-6.0
GUY,1989,-4.9
GUY,1990,-3.0
GUY,1991,6.0
GUY,1992,7.8
GUY,1993,8.2
GUY,1994,8.5
GUY,1995,5.1
GUY,1996,8.0
GUY,1997,6.2
GUY,1998,-1.7
GUY,1999,3.0
GUY,2000,-1.3
GUY,2001,2.3
GUY,2002,1.1
GUY,2003,-0.7
GUY,2004,1.6
GUY,2005,-1.9
GUY,2006,5.1
GUY,2007,7.0
GUY,2008,2.0
GUY,2009,3.3
GUY,2010,4.4
GUY,2011,5.4
GUY,2012,5.0
GUY,2013,3.7
GUY,2014,1.7
GUY,2015,0.7
GUY,2016,3.8
GUY,2017,3.7
GUY,2018,4.4
GUY,2019,5.4
GUY,2020,43.5
GUY,2021,20.1
GUY,2022,63.3
GUY,2023,33.8
GUY,2024,43.8
GUY,2025,19.3
GUY,2026,16.2
GUY,2027,19.7
GUY,2028,22.1
GUY,2029,12.8
GUY,2030,11.5
GUY,2031,1.1
HKG,1980,10.3
HKG,1981,9.2
HKG,1982,2.9
HKG,1983,6.0
HKG,1984,10.0
HKG,1985,0.7
HKG,1986,11.1
HKG,1987,13.4
HKG,1988,8.5
HKG,1989,2.3
HKG,1990,3.8
HKG,1991,5.7
HKG,1992,6.2
HKG,1993,6.2
HKG,1994,6.0
HKG,1995,2.4
HKG,1996,4.3
HKG,1997,5.1
HKG,1998,-5.9
HKG,1999,2.5
HKG,2000,7.7
HKG,2001,0.6
HKG,2002,1.7
HKG,2003,3.1
HKG,2004,8.7
HKG,2005,7.4
HKG,2006,7.0
HKG,2007,6.5
HKG,2008,2.1
HKG,2009,-2.5
HKG,2010,6.8
HKG,2011,4.8
HKG,2012,1.7
HKG,2013,3.1
HKG,2014,2.8
HKG,2015,2.4
HKG,2016,2.2
HKG,2017,3.8
HKG,2018,2.8
HKG,2019,-1.7
HKG,2020,-6.5
HKG,2021,6.5
HKG,2022,-3.7
HKG,2023,3.2
HKG,2024,2.6
HKG,2025,3.5
HKG,2026,2.4
HKG,2027,2.4
HKG,2028,2.3
HKG,2029,2.3
HKG,2030,2.2
HKG,2031,2.2
HND,1980,0.6
HND,1981,-1.2
HND,1982,-2.1
HND,1983,0.9
HND,1984,6.3
HND,1985,5.6
HND,1986,5.3
HND,1987,6.6
HND,1988,1.7
HND,1989,2.7
HND,1990,2.8
HND,1991,-3.3
HND,1992,6.1
HND,1993,6.5
HND,1994,0.2
HND,1995,6.2
HND,1996,1.9
HND,1997,4.6
HND,1998,3.6
HND,1999,-0.7
HND,2000,7.3
HND,2001,2.7
HND,2002,3.8
HND,2003,4.5
HND,2004,6.2
HND,2005,6.1
HND,2006,6.6
HND,2007,6.2
HND,2008,4.2
HND,2009,-2.4
HND,2010,3.7
HND,2011,3.8
HND,2012,4.1
HND,2013,2.8
HND,2014,3.1
HND,2015,3.8
HND,2016,3.9
HND,2017,4.8
HND,2018,3.8
HND,2019,2.6
HND,2020,-9.0
HND,2021,12.6
HND,2022,4.1
HND,2023,3.6
HND,2024,3.6
HND,2025,3.7
HND,2026,3.3
HND,2027,3.7
HND,2028,3.8
HND,2029,3.8
HND,2030,3.8
HND,2031,3.8
HRV,1993,-8.0
HRV,1994,5.9
HRV,1995,6.6
HRV,1996,5.9
HRV,1997,6.6
HRV,1998,1.9
HRV,1999,-0.9
HRV,2000,3.7
HRV,2001,3.1
HRV,2002,5.8
HRV,2003,5.6
HRV,2004,4.2
HRV,2005,4.3
HRV,2006,5.1
HRV,2007,5.1
HRV,2008,2.0
HRV,2009,-6.8
HRV,2010,-1.3
HRV,2011,-0.1
HRV,2012,-2.2
HRV,2013,-0.1
HRV,2014,-0.6
HRV,2015,2.3
HRV,2016,3.5
HRV,2017,3.3
HRV,2018,2.9
HRV,2019,3.1
HRV,2020,-8.3
HRV,2021,12.6
HRV,2022,7.3
HRV,2023,3.8
HRV,2024,3.8
HRV,2025,3.2
HRV,2026,2.6
HRV,2027,2.6
HRV,2028,2.6
HRV,2029,2.5
HRV,2030,2.5
HRV,2031,2.5
HTI,1980,7.3
HTI,1981,1.1
HTI,1982,-2.8
HTI,1983,-1.5
HTI,1984,0.2
HTI,1985,0.8
HTI,1986,0.3
HTI,1987,-0.4
HTI,1988,0.6
HTI,1989,-1.1
HTI,1990,-0.4
HTI,1991,1.3
HTI,1992,-2.3
HTI,1993,-4.9
HTI,1994,-11.6
HTI,1995,9.9
HTI,1996,4.1
HTI,1997,2.7
HTI,1998,2.2
HTI,1999,2.7
HTI,2000,0.9
HTI,2001,-0.3
HTI,2002,1.1
HTI,2003,3.5
HTI,2004,-1.3
HTI,2005,3.1
HTI,2006,1.8
HTI,2007,4.7
HTI,2008,2.7
HTI,2009,5.9
HTI,2010,-5.7
HTI,2011,5.1
HTI,2012,0.5
HTI,2013,4.3
HTI,2014,1.7
HTI,2015,2.6
HTI,2016,1.8
HTI,2017,2.5
HTI,2018,1.7
HTI,2019,-1.7
HTI,2020,-3.3
HTI,2021,-1.8
HTI,2022,-1.7
HTI,2023,-1.9
HTI,2024,-4.2
HTI,2025,-2.7
HTI,2026,-1.7
HTI,2027,0.5
HTI,2028,1.2
HTI,2029,1.3
HTI,2030,1.5
HTI,2031,1.5
HUN,1980,0.2
HUN,1981,2.9
HUN,1982,2.8
HUN,1983,0.7
HUN,1984,2.7
HUN,1985,-0.3
HUN,1986,1.5
HUN,1987,4.1
HUN,1988,-0.1
HUN,1989,0.7
HUN,1990,-3.5
HUN,1991,-11.9
HUN,1992,-3.1
HUN,1993,-0.6
HUN,1994,2.9
HUN,1995,2.5
HUN,1996,0.1
HUN,1997,3.0
HUN,1998,3.8
HUN,1999,3.1
HUN,2000,4.4
HUN,2001,4.1
HUN,2002,4.7
HUN,2003,3.9
HUN,2004,5.0
HUN,2005,4.3
HUN,2006,3.9
HUN,2007,0.3
HUN,2008,1.0
HUN,2009,-6.7
HUN,2010,1.1
HUN,2011,1.9
HUN,2012,-1.3
HUN,2013,2.0
HUN,2014,4.3
HUN,2015,3.7
HUN,2016,2.4
HUN,2017,4.1
HUN,2018,5.6
HUN,2019,5.1
HUN,2020,-4.3
HUN,2021,7.2
HUN,2022,4.2
HUN,2023,-0.8
HUN,2024,0.6
HUN,2025,0.4
HUN,2026,1.7
HUN,2027,2.0
HUN,2028,2.3
HUN,2029,2.5
HUN,2030,2.5
HUN,2031,2.5
IDN,1980,9.9
IDN,1981,7.6
IDN,1982,2.2
IDN,1983,4.2
IDN,1984,7.6
IDN,1985,3.9
IDN,1986,7.2
IDN,1987,6.6
IDN,1988,7.0
IDN,1989,9.1
IDN,1990,9.0
IDN,1991,8.9
IDN,1992,6.5
IDN,1993,8.0
IDN,1994,7.5
IDN,1995,8.2
IDN,1996,7.8
IDN,1997,4.7
IDN,1998,-13.1
IDN,1999,0.8
IDN,2000,5.0
IDN,2001,3.6
IDN,2002,4.5
IDN,2003,4.8
IDN,2004,5.0
IDN,2005,5.7
IDN,2006,5.5
IDN,2007,6.3
IDN,2008,7.4
IDN,2009,4.7
IDN,2010,6.4
IDN,2011,6.2
IDN,2012,6.0
IDN,2013,5.6
IDN,2014,5.0
IDN,2015,4.9
IDN,2016,5.0
IDN,2017,5.1
IDN,2018,5.2
IDN,2019,5.0
IDN,2020,-2.1
IDN,2021,3.7
IDN,2022,5.3
IDN,2023,5.0
IDN,2024,5.0
IDN,2025,5.1
IDN,2026,5.0
IDN,2027,5.1
IDN,2028,5.2
IDN,2029,5.2
IDN,2030,5.2
IDN,2031,5.2
IND,1980,6.7
IND,1981,6.0
IND,1982,3.5
IND,1983,7.3
IND,1984,3.8
IND,1985,5.3
IND,1986,4.8
IND,1987,4.0
IND,1988,9.6
IND,1989,5.9
IND,1990,5.5
IND,1991,1.1
IND,1992,5.5
IND,1993,4.8
IND,1994,6.7
IND,1995,7.6
IND,1996,7.5
IND,1997,4.0
IND,1998,6.2
IND,1999,8.8
IND,2000,3.8
IND,2001,4.8
IND,2002,3.8
IND,2003,7.9
IND,2004,7.9
IND,2005,7.9
IND,2006,8.1
IND,2007,7.7
IND,2008,3.1
IND,2009,7.9
IND,2010,8.5
IND,2011,5.2
IND,2012,5.5
IND,2013,6.4
IND,2014,7.4
IND,2015,8.0
IND,2016,8.3
IND,2017,6.8
IND,2018,6.5
IND,2019,3.9
IND,2020,-5.8
IND,2021,9.7
IND,2022,7.6
IND,2023,7.2
IND,2024,7.1
IND,2025,7.6
IND,2026,6.5
IND,2027,6.5
IND,2028,6.5
IND,2029,6.5
IND,2030,6.5
IND,2031,6.5
IRL,1980,2.9
IRL,1981,2.5
IRL,1982,1.5
IRL,1983,-0.7
IRL,1984,3.2
IRL,1985,1.9
IRL,1986,0.4
IRL,1987,3.6
IRL,1988,3.0
IRL,1989,5.6
IRL,1990,7.7
IRL,1991,1.6
IRL,1992,3.6
IRL,1993,2.3
IRL,1994,5.9
IRL,1995,9.6
IRL,1996,9.1
IRL,1997,10.7
IRL,1998,8.8
IRL,1999,10.5
IRL,2000,9.4
IRL,2001,5.3
IRL,2002,5.9
IRL,2003,3.0
IRL,2004,6.8
IRL,2005,5.7
IRL,2006,5.0
IRL,2007,5.3
IRL,2008,-4.5
IRL,2009,-5.1
IRL,2010,1.7
IRL,2011,1.6
IRL,2012,-0.4
IRL,2013,2.2
IRL,2014,9.4
IRL,2015,24.6
IRL,2016,1.2
IRL,2017,10.1
IRL,2018,7.7
IRL,2019,5.0
IRL,2020,7.2
IRL,2021,16.3
IRL,2022,7.5
IRL,2023,-2.5
IRL,2024,2.6
IRL,2025,12.3
IRL,2026,2.5
IRL,2027,2.4
IRL,2028,2.6
IRL,2029,2.4
IRL,2030,2.3
IRL,2031,2.3
IRN,1980,-21.6
IRN,1981,-5.7
IRN,1982,23.2
IRN,1983,11.1
IRN,1984,-7.1
IRN,1985,1.9
IRN,1986,-9.8
IRN,1987,-0.2
IRN,1988,-6.1
IRN,1989,6.1
IRN,1990,13.6
IRN,1991,12.7
IRN,1992,3.3
IRN,1993,-1.5
IRN,1994,-1.7
IRN,1995,2.4
IRN,1996,6.4
IRN,1997,1.4
IRN,1998,2.1
IRN,1999,2.0
IRN,2000,5.8
IRN,2001,2.4
IRN,2002,8.1
IRN,2003,8.6
IRN,2004,4.3
IRN,2005,3.2
IRN,2006,5.0
IRN,2007,8.2
IRN,2008,0.3
IRN,2009,1.0
IRN,2010,5.8
IRN,2011,5.7
IRN,2012,-3.7
IRN,2013,-1.5
IRN,2014,5.0
IRN,2015,-1.4
IRN,2016,6.5
IRN,2017,3.0
IRN,2018,-3.7
IRN,2019,-2.4
IRN,2020,4.4
IRN,2021,4.1
IRN,2022,4.4
IRN,2023,5.3
IRN,2024,3.7
IRN,2025,-1.5
IRN,2026,-6.1
IRN,2027,3.2
IRN,2028,1.5
IRN,2029,1.8
IRN,2030,2.1
IRN,2031,2.1
IRQ,2001,1.8
IRQ,2002,-8.2
IRQ,2003,-36.7
IRQ,2004,53.4
IRQ,2005,1.7
IRQ,2006,5.6
IRQ,2007,1.9
IRQ,2008,8.2
IRQ,2009,3.4
IRQ,2010,6.4
IRQ,2011,7.5
IRQ,2012,13.9
IRQ,2013,7.6
IRQ,2014,0.7
IRQ,2015,2.5
IRQ,2016,16.2
IRQ,2017,-1.5
IRQ,2018,2.6
IRQ,2019,5.6
IRQ,2020,-12.4
IRQ,2021,1.4
IRQ,2022,7.7
IRQ,2023,0.9
IRQ,2024,0.1
IRQ,2025,-0.4
IRQ,2026,-6.8
IRQ,2027,11.3
IRQ,2028,3.5
IRQ,2029,3.3
IRQ,2030,3.4
IRQ,2031,3.5
ISL,1980,5.7
ISL,1981,4.3
ISL,1982,2.2
ISL,1983,-2.2
ISL,1984,4.1
ISL,1985,3.3
ISL,1986,6.3
ISL,1987,8.5
ISL,1988,-0.1
ISL,1989,0.3
ISL,1990,1.2
ISL,1991,-0.2
ISL,1992,-3.4
ISL,1993,1.3
ISL,1994,3.6
ISL,1995,0.1
ISL,1996,4.5
ISL,1997,4.1
ISL,1998,7.0
ISL,1999,3.9
ISL,2000,4.9
ISL,2001,3.8
ISL,2002,0.5
ISL,2003,2.3
ISL,2004,7.6
ISL,2005,7.0
ISL,2006,5.7
ISL,2007,8.7
ISL,2008,1.7
ISL,2009,-8.3
ISL,2010,-2.2
ISL,2011,1.4
ISL,2012,1.2
ISL,2013,3.6
ISL,2014,1.9
ISL,2015,3.8
ISL,2016,6.2
ISL,2017,3.5
ISL,2018,4.7
ISL,2019,1.1
ISL,2020,-6.6
ISL,2021,5.2
ISL,2022,8.9
ISL,2023,5.0
ISL,2024,-1.3
ISL,2025,1.3
ISL,2026,1.9
ISL,2027,2.1
ISL,2028,2.4
ISL,2029,2.4
ISL,2030,2.4
ISL,2031,2.4
ISR,1980,3.6
ISR,1981,4.7
ISR,1982,1.4
ISR,1983,2.6
ISR,1984,2.2
ISR,1985,4.5
ISR,1986,3.6
ISR,1987,7.5
ISR,1988,3.6
ISR,1989,1.4
ISR,1990,6.6
ISR,1991,4.6
ISR,1992,7.2
ISR,1993,3.8
ISR,1994,7.0
ISR,1995,9.7
ISR,1996,5.8
ISR,1997,3.6
ISR,1998,4.1
ISR,1999,3.3
ISR,2000,8.6
ISR,2001,0.3
ISR,2002,-0.2
ISR,2003,1.4
ISR,2004,4.7
ISR,2005,4.4
ISR,2006,5.6
ISR,2007,6.3
ISR,2008,3.2
ISR,2009,1.2
ISR,2010,5.5
ISR,2011,5.5
ISR,2012,2.4
ISR,2013,4.1
ISR,2014,3.7
ISR,2015,2.2
ISR,2016,4.5
ISR,2017,4.3
ISR,2018,4.1
ISR,2019,3.6
ISR,2020,-1.8
ISR,2021,9.3
ISR,2022,6.4
ISR,2023,2.1
ISR,2024,1.0
ISR,2025,2.9
ISR,2026,3.5
ISR,2027,4.4
ISR,2028,3.7
ISR,2029,3.5
ISR,2030,3.4
ISR,2031,3.4
ITA,1980,3.1
ITA,1981,4.7
ITA,1982,0.4
ITA,1983,1.2
ITA,1984,3.2
ITA,1985,2.8
ITA,1986,2.9
ITA,1987,3.2
ITA,1988,4.2
ITA,1989,3.4
ITA,1990,2.1
ITA,1991,1.4
ITA,1992,0.8
ITA,1993,-0.9
ITA,1994,2.2
ITA,1995,2.9
ITA,1996,1.5
ITA,1997,1.9
ITA,1998,1.8
ITA,1999,1.7
ITA,2000,3.9
ITA,2001,2.0
ITA,2002,0.3
ITA,2003,0.1
ITA,2004,1.5
ITA,2005,0.8
ITA,2006,1.8
ITA,2007,1.5
ITA,2008,-1.0
ITA,2009,-5.3
ITA,2010,1.5
ITA,2011,0.7
ITA,2012,-3.1
ITA,2013,-1.8
ITA,2014,0.0
ITA,2015,0.9
ITA,2016,1.2
ITA,2017,1.6
ITA,2018,0.8
ITA,2019,0.4
ITA,2020,-8.9
ITA,2021,8.9
ITA,2022,4.8
ITA,2023,0.9
ITA,2024,0.8
ITA,2025,0.5
ITA,2026,0.5
ITA,2027,0.5
ITA,2028,0.8
ITA,2029,0.7
ITA,2030,0.7
ITA,2031,0.7
JAM,1980,-4.0
JAM,1981,4.4
JAM,1982,3.1
JAM,1983,4.2
JAM,1984,0.9
JAM,1985,-0.9
JAM,1986,7.0
JAM,1987,7.7
JAM,1988,-4.0
JAM,1989,4.7
JAM,1990,4.9
JAM,1991,0.8
JAM,1992,2.8
JAM,1993,2.2
JAM,1994,1.9
JAM,1995,2.5
JAM,1996,0.2
JAM,1997,-1.6
JAM,1998,-1.2
JAM,1999,1.0
JAM,2000,0.8
JAM,2001,1.3
JAM,2002,0.7
JAM,2003,3.7
JAM,2004,1.3
JAM,2005,0.9
JAM,2006,2.9
JAM,2007,1.4
JAM,2008,-0.8
JAM,2009,-3.4
JAM,2010,-1.4
JAM,2011,1.4
JAM,2012,-0.5
JAM,2013,0.2
JAM,2014,0.6
JAM,2015,1.4
JAM,2016,2.8
JAM,2017,2.3
JAM,2018,2.5
JAM,2019,1.8
JAM,2020,-8.3
JAM,2021,5.7
JAM,2022,6.4
JAM,2023,2.7
JAM,2024,-0.5
JAM,2025,-0.1
JAM,2026,-1.2
JAM,2027,3.1
JAM,2028,1.8
JAM,2029,1.5
JAM,2030,1.5
JAM,2031,1.5
JOR,1980,11.1
JOR,1981,15.0
JOR,1982,5.8
JOR,1983,1.4
JOR,1984,5.5
JOR,1985,-1.1
JOR,1986,5.9
JOR,1987,2.7
JOR,1988,2.9
JOR,1989,-10.7
JOR,1990,-1.6
JOR,1991,-5.7
JOR,1992,16.9
JOR,1993,4.4
JOR,1994,5.0
JOR,1995,6.0
JOR,1996,1.9
JOR,1997,3.7
JOR,1998,3.2
JOR,1999,3.2
JOR,2000,4.2
JOR,2001,5.0
JOR,2002,6.6
JOR,2003,4.0
JOR,2004,8.3
JOR,2005,8.8
JOR,2006,8.5
JOR,2007,8.4
JOR,2008,8.3
JOR,2009,5.1
JOR,2010,2.6
JOR,2011,2.9
JOR,2012,2.4
JOR,2013,2.7
JOR,2014,3.3
JOR,2015,2.5
JOR,2016,2.1
JOR,2017,2.5
JOR,2018,1.9
JOR,2019,1.9
JOR,2020,-1.2
JOR,2021,3.8
