sector_52,sector_name,country_iso,country_name,export_usd,sector_total,w_kc
18,NonMetalProd,DMA,Dominica,46485.72,1286680078.87,3.6128421325078033e-05
18,NonMetalProd,DNK,Denmark,2005246.962,1286680078.87,0.0015584658493827
18,NonMetalProd,DOM,Dominican Rep.,578983.364,1286680078.87,0.0004499823798534
18,NonMetalProd,DZA,Algeria,1242580.7929999998,1286680078.87,0.0009657263008931
18,NonMetalProd,ECU,Ecuador,2006823.12,1286680078.87,0.0015596908298778
18,NonMetalProd,EGY,Egypt,1499307.4759999998,1286680078.87,0.0011652527311347
18,NonMetalProd,ESP,Spain,7041088.131,1286680078.87,0.0054722912452205
18,NonMetalProd,EST,Estonia,72419.498,1286680078.87,5.628399723387411e-05
18,NonMetalProd,ETH,Ethiopia,534.01,1286680078.87,4.1502935249373197e-07
18,NonMetalProd,FIN,Finland,1566979.909,1286680078.87,0.0012178473380703
18,NonMetalProd,FJI,Fiji,4195888.746,1286680078.87,0.0032610194366924
18,NonMetalProd,FRA,France,8360605.425,1286680078.87,0.0064978121308464
18,NonMetalProd,GAB,Gabon,47046.34,1286680078.87,3.656413180914207e-05
18,NonMetalProd,GBR,United Kingdom,8694531.536,1286680078.87,0.0067573374911001
18,NonMetalProd,GEO,Georgia,35039.12,1286680078.87,2.723219281577156e-05
18,NonMetalProd,GHA,Ghana,1235379.525,1286680078.87,0.0009601295188194
18,NonMetalProd,GIB,Gibraltar,19082.61,1286680078.87,1.4830889444374474e-05
18,NonMetalProd,GIN,Guinea,14800.0,1286680078.87,1.15024707719092e-05
18,NonMetalProd,GMB,Gambia,107698.0,1286680078.87,8.370223629682952e-05
18,NonMetalProd,GNB,Guinea-Bissau,18903.0,1286680078.87,1.4691297635229702e-05
18,NonMetalProd,GNQ,Equatorial Guinea,6912.0,1286680078.87,5.371964728070026e-06
18,NonMetalProd,GRC,Greece,1294797.807,1286680078.87,0.0010063090493614
18,NonMetalProd,GRD,Grenada,302.85,1286680078.87,2.3537319414004738e-07
18,NonMetalProd,GTM,Guatemala,1416312.46,1286680078.87,0.0011007495050703
18,NonMetalProd,GUM,Guam,78177.21,1286680078.87,6.0758856287459975e-05
18,NonMetalProd,GUY,Guyana,118769.976,1286680078.87,9.230730929191602e-05
18,NonMetalProd,HKG,"China, Hong Kong SAR",6136452.338,1286680078.87,0.0047692137608823
18,NonMetalProd,HND,Honduras,68829.47,1286680078.87,5.349384911628386e-05
18,NonMetalProd,HRV,Croatia,48537.561,1286680078.87,3.772309977988243e-05
18,NonMetalProd,HTI,Haiti,114082.12,1286680078.87,8.866393587144851e-05
18,NonMetalProd,HUN,Hungary,400610.216,1286680078.87,0.0003113518446262
18,NonMetalProd,IND,India,83425434.732,1286680078.87,0.0648377449080167
18,NonMetalProd,IRL,Ireland,1614645.699,1286680078.87,0.0012548929026848
18,NonMetalProd,IRN,Iran,108891.58,1286680078.87,8.462987947682517e-05
18,NonMetalProd,IRQ,Iraq,1902855.304,1286680078.87,0.0014788876700967
18,NonMetalProd,ISL,Iceland,5769.280000000001,1286680078.87,4.483849633443264e-06
18,NonMetalProd,ISR,Israel,456813.52,1286680078.87,0.0003550327136495
18,NonMetalProd,ITA,Italy,1828482.681,1286680078.87,0.0014210857158881
18,NonMetalProd,JAM,Jamaica,344066.004,1286680078.87,0.0002674060239606
18,NonMetalProd,JOR,Jordan,205902.619,1286680078.87,0.0001600262741153
18,NonMetalProd,JPN,Japan,94534717.153,1286680078.87,0.0734718122285868
18,NonMetalProd,KAZ,Kazakhstan,27489.52,1286680078.87,2.1364689211744148e-05
18,NonMetalProd,KEN,Kenya,1973016.852,1286680078.87,0.0015334168022036
18,NonMetalProd,KGZ,Kyrgyzstan,10.0,1286680078.87,7.771939710749461e-09
18,NonMetalProd,KHM,Cambodia,1051239.341,1286680078.87,0.0008170168779819
18,NonMetalProd,KOR,Rep. of Korea,78102595.001,1286680078.87,0.0607008659600854
18,NonMetalProd,KWT,Kuwait,1020077.454,1286680078.87,0.0007927980472782
18,NonMetalProd,LAO,Lao People's Dem. Rep.,1837.5,1286680078.87,1.4280939218502131e-06
18,NonMetalProd,LBN,Lebanon,1359821.392,1286680078.87,0.0010568449876011
18,NonMetalProd,LBR,Liberia,60034.58,1286680078.87,4.665851363201653e-05
18,NonMetalProd,LBY,Libya,874.0,1286680078.87,6.792675307195028e-07
18,NonMetalProd,LCA,Saint Lucia,17540.78,1286680078.87,1.363258846395199e-05
18,NonMetalProd,LKA,Sri Lanka,6538665.406,1286680078.87,0.0050818113324195
18,NonMetalProd,LTU,Lithuania,27714.041,1286680078.87,2.1539185579323865e-05
18,NonMetalProd,LVA,Latvia,53310.748,1286680078.87,4.143279193909573e-05
18,NonMetalProd,MAC,"China, Macao SAR",522933.317,1286680078.87,0.0004064206212466
18,NonMetalProd,MAR,Morocco,768069.2590000001,1286680078.87,0.0005969387974628
18,NonMetalProd,MDG,Madagascar,2980965.568,1286680078.87,0.0023167884674316
18,NonMetalProd,MDV,Maldives,3851744.096,1286680078.87,0.0029935522895347
18,NonMetalProd,MEX,Mexico,9590093.496,1286680078.87,0.0074533628471362
18,NonMetalProd,MHL,Marshall Isds,4885.5,1286680078.87,3.796981145686649e-06
18,NonMetalProd,MLI,Mali,871.9,1286680078.87,6.776354233802453e-07
18,NonMetalProd,MLT,Malta,117252.611,1286680078.87,9.11280223619959e-05
18,NonMetalProd,MMR,Myanmar,4487944.022,1286680078.87,0.0034880030364202
18,NonMetalProd,MNE,Montenegro,21102.36,1286680078.87,1.6400626967453095e-05
18,NonMetalProd,MNG,Mongolia,39.38,1286680078.87,3.060589858093137e-08
18,NonMetalProd,MNP,N. Mariana Isds,3711.93,1286680078.87,2.884889617052224e-06
18,NonMetalProd,MOZ,Mozambique,57998.46,1286680078.87,4.507605344363141e-05
18,NonMetalProd,MUS,Mauritius,12855995.571,1286680078.87,0.0099916022499474
18,NonMetalProd,MYS,Malaysia,87970365.723,1286680078.87,0.0683700378731736
18,NonMetalProd,NAM,Namibia,54276.249,1286680078.87,4.218317349536256e-05
18,NonMetalProd,NCL,New Caledonia,85891.86899999999,1286680078.87,6.675464275115904e-05
18,NonMetalProd,NGA,Nigeria,201122.161,1286680078.87,0.0001563109309787
18,NonMetalProd,NIC,Nicaragua,95172.26,1286680078.87,7.396730668557723e-05
18,NonMetalProd,NLD,Netherlands,17134333.479000002,1286680078.87,0.0133167006782664
18,NonMetalProd,NOR,Norway,70262.385,1286680078.87,5.460750201534671e-05
18,NonMetalProd,NPL,Nepal,323988.5,1286680078.87,0.0002518019088976
18,NonMetalProd,NZL,New Zealand,11202975.759,1286680078.87,0.0087068852179935
18,NonMetalProd,OMN,Oman,1168425.2680000002,1286680078.87,0.0009080930739412
18,NonMetalProd,PAK,Pakistan,2183696.232,1286680078.87,0.0016971555461694
18,NonMetalProd,PAN,Panama,1185522.852,1286680078.87,0.0009213812131459
18,NonMetalProd,PER,Peru,1430846.839,1286680078.87,0.0011120455368024
18,NonMetalProd,PHL,Philippines,63725835.028,1286680078.87,0.0495273347854782
18,NonMetalProd,PLW,Palau,9997.21,1286680078.87,7.76977133957016e-06
18,NonMetalProd,PNG,Papua New Guinea,7985481.419,1286680078.87,0.0062062680149778
18,NonMetalProd,POL,Poland,1586452.557,1286680078.87,0.0012329813626968
18,NonMetalProd,PRT,Portugal,780317.124,1286680078.87,0.0006064577642993
18,NonMetalProd,PRY,Paraguay,365738.109,1286680078.87,0.0002842494533071
18,NonMetalProd,PSE,State of Palestine,18916.0,1286680078.87,1.4701401156853675e-05
18,NonMetalProd,PYF,French Polynesia,3439957.681,1286680078.87,0.0026735143704261
18,NonMetalProd,QAT,Qatar,2995398.313,1286680078.87,0.0023280055098316
18,NonMetalProd,ROU,Romania,731566.709,1286680078.87,0.0005685692356739
18,NonMetalProd,RUS,Russian Federation,2181613.5500000003,1286680078.87,0.0016955368982754
18,NonMetalProd,RWA,Rwanda,22335.96,1286680078.87,1.735937345017115e-05
18,NonMetalProd,S19,"Other Asia, nes",45460319.120000005,1286680078.87,0.035331485943207
18,NonMetalProd,SAU,Saudi Arabia,6549270.785,1286680078.87,0.0050900537690392
18,NonMetalProd,SDN,Sudan,22320.0,1286680078.87,1.7346969434392794e-05
18,NonMetalProd,SEN,Senegal,251542.776,1286680078.87,0.0001954975289746
18,NonMetalProd,SGP,Singapore,14364106.152,1286680078.87,0.0111636967012149
18,NonMetalProd,SLB,Solomon Isds,24873.1,1286680078.87,1.933122336194424e-05
18,NonMetalProd,SLE,Sierra Leone,32593.2,1286680078.87,2.533123853803993e-05
18,NonMetalProd,SLV,El Salvador,56471.87,1286680078.87,4.38895968993281e-05
18,NonMetalProd,SOM,Somalia,1040553.92,1286680078.87,0.0008087122332024
18,NonMetalProd,SRB,Serbia,5087.13,1286680078.87,3.953686766074489e-06
18,NonMetalProd,SUR,Suriname,13379.15,1286680078.87,1.0398194718107362e-05
18,NonMetalProd,SVK,Slovakia,5988.32,1286680078.87,4.65408620086752e-06
18,NonMetalProd,SVN,Slovenia,67608.583,1286680078.87,5.254498310052008e-05
18,NonMetalProd,SWE,Sweden,1077185.706,1286680078.87,0.0008371822364313
18,NonMetalProd,SYC,Seychelles,433574.998,1286680078.87,0.0003369718744544
18,NonMetalProd,SYR,Syria,12011.6,1286680078.87,9.33534310296382e-06
18,NonMetalProd,TCA,Turks and Caicos Isds,24597.03,1286680078.87,1.9116663422349576e-05
18,NonMetalProd,TGO,Togo,43968.45,1286680078.87,3.41720142575102e-05
18,NonMetalProd,THA,Thailand,39659199.439,1286680078.87,0.0308228907016496
18,NonMetalProd,TLS,Timor-Leste,22915342.904000003,1286680078.87,0.0178096663501038
18,NonMetalProd,TON,Tonga,514991.21,1286680078.87,0.0004002480635685
18,NonMetalProd,TTO,Trinidad and Tobago,198137.932,1286680078.87,0.0001539916061916
18,NonMetalProd,TUN,Tunisia,78763.10399999999,1286680078.87,6.121420957194895e-05
18,NonMetalProd,TUR,Türkiye,3509358.336,1286680078.87,0.0027274521410808
18,NonMetalProd,TZA,United Rep. of Tanzania,1500860.603,1286680078.87,0.0011664598120755
18,NonMetalProd,UGA,Uganda,1466807.38,1286680078.87,0.0011399938524642
18,NonMetalProd,UKR,Ukraine,127327.16,1286680078.87,9.8957901106095e-05
18,NonMetalProd,URY,Uruguay,769038.427,1286680078.87,0.0005976920289893
18,NonMetalProd,USA,USA,111313630.073,1286680078.87,0.0865122821912024
18,NonMetalProd,UZB,Uzbekistan,871.13,1286680078.87,6.770369840225177e-07
18,NonMetalProd,VCT,Saint Vincent and the Grenadines,74121.16,1286680078.87,5.760651868108144e-05
18,NonMetalProd,VEN,Venezuela,97077.09,1286680078.87,7.544772907749992e-05
18,NonMetalProd,VGB,Br. Virgin Isds,10808.145,1286680078.87,8.400025132503821e-06
18,NonMetalProd,VNM,Viet Nam,36517038.738,1286680078.87,0.0283808223486838
18,NonMetalProd,VUT,Vanuatu,6936.42,1286680078.87,5.390943804843677e-06
18,NonMetalProd,WLF,Wallis and Futuna Isds,5303.349999999999,1286680078.87,4.121731646500314e-06
18,NonMetalProd,YEM,Yemen,2941347.937,1286680078.87,0.0022859978834701
18,NonMetalProd,ZAF,South Africa,8145675.634000001,1286680078.87,0.0063307699930768
18,NonMetalProd,ZWE,Zimbabwe,2574.0,1286680078.87,2.000497281546911e-06
19,CoalOilMan,ARE,United Arab Emirates,2389931.558,12027585215.772,0.0001987041883408
19,CoalOilMan,AUS,Australia,134252985.29999998,12027585215.772,0.0111620897205493
19,CoalOilMan,BEL,Belgium,35656240.956,12027585215.772,0.0029645386265269
19,CoalOilMan,BGD,Bangladesh,362238189.18,12027585215.772,0.0301172831188915
19,CoalOilMan,BLZ,Belize,1021.6,12027585215.772,8.493808039375658e-08
19,CoalOilMan,BRA,Brazil,359444.22,12027585215.772,2.9884986350265387e-05
19,CoalOilMan,BRN,Brunei Darussalam,4208.51,12027585215.772,3.499048166776904e-07
19,CoalOilMan,CHN,China,2543667087.474,12027585215.772,0.2114860998148191
19,CoalOilMan,COD,Dem. Rep. of the Congo,39923.84,12027585215.772,3.3193562368319045e-06
19,CoalOilMan,COG,Congo,86.88,12027585215.772,7.223395090651498e-09
19,CoalOilMan,COL,Colombia,81759.6,12027585215.772,6.797673725295008e-06
19,CoalOilMan,CRI,Costa Rica,482596.88,12027585215.772,4.012417050823815e-05
19,CoalOilMan,DEU,Germany,312.451,12027585215.772,2.5977866246191893e-08
19,CoalOilMan,DOM,Dominican Rep.,119635.1,12027585215.772,9.946726450386753e-06
19,CoalOilMan,ECU,Ecuador,350162.36,12027585215.772,2.911327200914989e-05
19,CoalOilMan,ESP,Spain,142502.92,12027585215.772,1.1848007513023748e-05
19,CoalOilMan,FJI,Fiji,6467002.48,12027585215.772,0.0005376808697659
19,CoalOilMan,FRA,France,13717033.857,12027585215.772,0.0011404644914934
19,CoalOilMan,GBR,United Kingdom,662743.79,12027585215.772,5.510198249362072e-05
19,CoalOilMan,GRC,Greece,7220.987,12027585215.772,6.003688080738754e-07
19,CoalOilMan,GTM,Guatemala,1422499.04,12027585215.772,0.0001182697120395
19,CoalOilMan,GUM,Guam,11856.0,12027585215.772,9.857340261828288e-07
19,CoalOilMan,HKG,"China, Hong Kong SAR",11249773.838,12027585215.772,0.0009353310441108
19,CoalOilMan,HND,Honduras,190531.28,12027585215.772,1.5841191442996614e-05
19,CoalOilMan,HRV,Croatia,41204922.66,12027585215.772,0.0034258682786938
19,CoalOilMan,IND,India,9628509.39,12027585215.772,0.0008005355370398
19,CoalOilMan,IRL,Ireland,208.796,12027585215.772,1.7359760604830458e-08
19,CoalOilMan,IRQ,Iraq,59657508.82,12027585215.772,0.0049600570480074
19,CoalOilMan,ISR,Israel,3057.6,12027585215.772,2.542156172787295e-07
19,CoalOilMan,JOR,Jordan,2327.04,12027585215.772,1.93475245300986e-07
19,CoalOilMan,JPN,Japan,1747622472.752,12027585215.772,0.1453011923341278
19,CoalOilMan,KHM,Cambodia,6814279.497,12027585215.772,0.0005665542479852
19,CoalOilMan,KOR,Rep. of Korea,1648005079.8750002,12027585215.772,0.1370187822667795
19,CoalOilMan,LBN,Lebanon,22097.92,12027585215.772,1.837269876169539e-06
19,CoalOilMan,LBR,Liberia,214676.373,12027585215.772,1.7848667803948776e-05
19,CoalOilMan,LBY,Libya,52791.8,12027585215.772,4.389226852516756e-06
19,CoalOilMan,LKA,Sri Lanka,67546286.72,12027585215.772,0.0056159474664478
19,CoalOilMan,LTU,Lithuania,83141.96,12027585215.772,6.912606188894375e-06
19,CoalOilMan,MAR,Morocco,28420.0,12027585215.772,2.362901570859986e-06
19,CoalOilMan,MDV,Maldives,10355.544,12027585215.772,8.609828003064638e-07
19,CoalOilMan,MEX,Mexico,76205808.99,12027585215.772,0.0063359192741424
19,CoalOilMan,MHL,Marshall Isds,45533964.57,12027585215.772,0.003785794384586
19,CoalOilMan,MMR,Myanmar,69957781.74000001,12027585215.772,0.0058164444886462
19,CoalOilMan,MOZ,Mozambique,92557.5,12027585215.772,7.695434980467036e-06
19,CoalOilMan,MUS,Mauritius,31355.0,12027585215.772,2.606923953353795e-06
19,CoalOilMan,MWI,Malawi,68073.6,12027585215.772,5.65978945721655e-06
19,CoalOilMan,MYS,Malaysia,2149718196.358,12027585215.772,0.1787323188979807
19,CoalOilMan,NAM,Namibia,5250.0,12027585215.772,4.364965956022141e-07
19,CoalOilMan,NCL,New Caledonia,6528700.43,12027585215.772,0.0005428105736003
19,CoalOilMan,NGA,Nigeria,97457.54,12027585215.772,8.10283512871745e-06
19,CoalOilMan,NIC,Nicaragua,97383.6,12027585215.772,8.096687593807197e-06
19,CoalOilMan,NLD,Netherlands,100748280.84,12027585215.772,0.0083764345903687
19,CoalOilMan,NPL,Nepal,94815.8,12027585215.772,7.883195030342937e-06
19,CoalOilMan,NZL,New Zealand,19718025.950000003,12027585215.772,0.0016394002284135
19,CoalOilMan,OMN,Oman,29025672.66,12027585215.772,0.0024132585335531
19,CoalOilMan,PAK,Pakistan,158165613.435,12027585215.772,0.0131502384391834
19,CoalOilMan,PAN,Panama,5963249.94,12027585215.772,0.000495797770959
19,CoalOilMan,PER,Peru,999169.28,12027585215.772,8.307314079053629e-05
19,CoalOilMan,PHL,Philippines,8880166.315,12027585215.772,0.0007383166409293
19,CoalOilMan,PNG,Papua New Guinea,160044.796,12027585215.772,1.3306477828162069e-05
19,CoalOilMan,POL,Poland,124576.78,12027585215.772,1.0357588640206856e-05
19,CoalOilMan,QAT,Qatar,2183549.0,12027585215.772,0.0001815450866344
19,CoalOilMan,RUS,Russian Federation,679698.541,12027585215.772,5.6511637939484185e-05
19,CoalOilMan,S19,"Other Asia, nes",297839335.624,12027585215.772,0.0247630201973907
19,CoalOilMan,SAU,Saudi Arabia,160841.05,12027585215.772,1.337268014439724e-05
19,CoalOilMan,SEN,Senegal,811.0,12027585215.772,6.742833124445634e-08
19,CoalOilMan,SGP,Singapore,1996080827.572,12027585215.772,0.1659585687203863
19,CoalOilMan,SLV,El Salvador,96280.08,12027585215.772,8.004938503677872e-06
19,CoalOilMan,SUR,Suriname,4704.0,12027585215.772,3.91100949659584e-07
19,CoalOilMan,THA,Thailand,290737983.775,12027585215.772,0.0241725981200074
19,CoalOilMan,TLS,Timor-Leste,5050955.739,12027585215.772,0.0004199476161163
19,CoalOilMan,TUR,Türkiye,20747.21,12027585215.772,1.724968863475088e-06
19,CoalOilMan,TZA,United Rep. of Tanzania,39022.0,12027585215.772,3.2443752673504e-06
19,CoalOilMan,URY,Uruguay,3142405.62,12027585215.772,0.0002612665438345
19,CoalOilMan,USA,USA,16694962.328,12027585215.772,0.0013880560418817
19,CoalOilMan,VNM,Viet Nam,44508418.174,12027585215.772,0.0037005281921125
19,CoalOilMan,VUT,Vanuatu,1634611.73,12027585215.772,0.0001359052295764
19,CoalOilMan,YEM,Yemen,12429.997,12027585215.772,1.0334574045420448e-06
19,CoalOilMan,ZAF,South Africa,2070600.36,12027585215.772,0.0001721542872367
20,Chemical,ABW,Aruba,257.76,17398838013.862,1.48147824466575e-08
20,Chemical,AFG,Afghanistan,2288901.42,17398838013.862,0.00013155484396
20,Chemical,AGO,Angola,45136745.304,17398838013.862,0.0025942390674617
20,Chemical,ALB,Albania,62054.82,17398838013.862,3.566607146440452e-06
20,Chemical,AND,Andorra,18417.936,17398838013.862,1.0585727613146387e-06
20,Chemical,ARE,United Arab Emirates,153359677.279,17398838013.862,0.0088143631865998
20,Chemical,ARG,Argentina,13781643.969,17398838013.862,0.0007921014011406
20,Chemical,ARM,Armenia,37584.0,17398838013.862,2.1601442561886074e-06
20,Chemical,ASM,American Samoa,26209.64,17398838013.862,1.506401748158024e-06
20,Chemical,ATA,Antarctica,81566.06,17398838013.862,4.688017667330123e-06
20,Chemical,AUS,Australia,352924625.819,17398838013.862,0.0202843790796729
20,Chemical,AUT,Austria,876234.98,17398838013.862,5.036169537884577e-05
20,Chemical,AZE,Azerbaijan,2620510.19,17398838013.862,0.0001506140920394
20,Chemical,BDI,Burundi,127006.92,17398838013.862,7.299735758147243e-06
20,Chemical,BEL,Belgium,40705186.86,17398838013.862,0.0023395347912067
20,Chemical,BEN,Benin,2309135.867,17398838013.862,0.0001327178208774
20,Chemical,BFA,Burkina Faso,486927.815,17398838013.862,2.798622612682841e-05
20,Chemical,BGD,Bangladesh,283746608.474,17398838013.862,0.0163083654349752
20,Chemical,BGR,Bulgaria,5796385.605,17398838013.862,0.0003331478573673
20,Chemical,BHR,Bahrain,1887674.69,17398838013.862,0.0001084942964866
20,Chemical,BHS,Bahamas,165545.84,17398838013.862,9.514764139312426e-06
20,Chemical,BIH,Bosnia Herzegovina,22427.6,17398838013.862,1.289028611113655e-06
20,Chemical,BLZ,Belize,7632.35,17398838013.862,4.386700993433674e-07
20,Chemical,BOL,Bolivia (Plurinational State of),211053.23,17398838013.862,1.2130306048705648e-05
20,Chemical,BRA,Brazil,115576646.547,17398838013.862,0.0066427796186686
20,Chemical,BRB,Barbados,94551.7,17398838013.862,5.434368658681045e-06
20,Chemical,BRN,Brunei Darussalam,5154416.342,17398838013.862,0.0002962506081091
20,Chemical,CAF,Central African Rep.,67868.38500000001,17398838013.862,3.900742391298081e-06
20,Chemical,CAN,Canada,37212084.811,17398838013.862,0.0021387683925416
20,Chemical,CHE,Switzerland,12965957.201,17398838013.862,0.0007452197204589
20,Chemical,CHL,Chile,35227909.811,17398838013.862,0.0020247277308365
20,Chemical,CHN,China,3988015971.038,17398838013.862,0.2292116271132973
20,Chemical,CIV,Côte d'Ivoire,18444308.849,17398838013.862,0.0010600885435168
20,Chemical,CMR,Cameroon,2349109.329,17398838013.862,0.0001350152997072
20,Chemical,COD,Dem. Rep. of the Congo,6484912.402000001,17398838013.862,0.000372721005669
20,Chemical,COG,Congo,4612032.61,17398838013.862,0.0002650770474629
20,Chemical,COK,Cook Isds,10179.3,17398838013.862,5.850563119151951e-07
20,Chemical,COL,Colombia,14068915.372,17398838013.862,0.0008086123545026
20,Chemical,COM,Comoros,659546.11,17398838013.862,3.790748034291293e-05
20,Chemical,CPV,Cabo Verde,202373.0,17398838013.862,1.1631408938847836e-05
20,Chemical,CRI,Costa Rica,3698707.249,17398838013.862,0.0002125835786305
20,Chemical,CUB,Cuba,6993580.903,17398838013.862,0.0004019567799543
20,Chemical,CUW,Curaçao,315141.833,17398838013.862,1.811280918581576e-05
20,Chemical,CYP,Cyprus,238698.51,17398838013.862,1.371922135316302e-05
20,Chemical,CZE,Czechia,1979949.061,17398838013.862,0.0001137977754274
20,Chemical,DEU,Germany,117317777.293,17398838013.862,0.0067428512869382
20,Chemical,DJI,Djibouti,50020856.197,17398838013.862,0.0028749538421558
20,Chemical,DNK,Denmark,8740272.568,17398838013.862,0.000502348062614
20,Chemical,DOM,Dominican Rep.,1791889.042,17398838013.862,0.0001029890065401
20,Chemical,DZA,Algeria,21864664.38,17398838013.862,0.0012566738285959
20,Chemical,ECU,Ecuador,2207465.682,17398838013.862,0.000126874316563
20,Chemical,EGY,Egypt,25269104.065,17398838013.862,0.0014523443487931
20,Chemical,ESP,Spain,206274204.024,17398838013.862,0.011855631040398
20,Chemical,EST,Estonia,2829720.718,17398838013.862,0.0001626384886016
20,Chemical,ETH,Ethiopia,15461635.55,17398838013.862,0.0008886590896289
20,Chemical,FIN,Finland,1525398.98,17398838013.862,8.767246288428483e-05
20,Chemical,FJI,Fiji,2585076.98,17398838013.862,0.0001485775646592
20,Chemical,FRA,France,63402151.827,17398838013.862,0.003644045181436
20,Chemical,FSM,FS Micronesia,114762.774,17398838013.862,6.596002210524992e-06
20,Chemical,GAB,Gabon,454127.282,17398838013.862,2.6101012127257453e-05
20,Chemical,GBR,United Kingdom,69123126.284,17398838013.862,0.0039728587753347
20,Chemical,GEO,Georgia,2503148.504,17398838013.862,0.0001438687170951
20,Chemical,GHA,Ghana,40756838.916,17398838013.862,0.0023425034984249
20,Chemical,GIN,Guinea,2822556.59,17398838013.862,0.0001622267296098
20,Chemical,GMB,Gambia,5514156.15,17398838013.862,0.0003169266904839
20,Chemical,GNB,Guinea-Bissau,984650.0,17398838013.862,5.659285977692934e-05
20,Chemical,GNQ,Equatorial Guinea,2152023.342,17398838013.862,0.000123687762383
20,Chemical,GRC,Greece,15843494.924,17398838013.862,0.000910606496329
20,Chemical,GRD,Grenada,31972.8,17398838013.862,1.8376399604690056e-06
20,Chemical,GTM,Guatemala,2738383.018,17398838013.862,0.0001573888449227
20,Chemical,GUM,Guam,65055.83,17398838013.862,3.739090504099684e-06
20,Chemical,GUY,Guyana,220623.72,17398838013.862,1.26803709434058e-05
20,Chemical,HKG,"China, Hong Kong SAR",35047274.156,17398838013.862,0.0020143456780318
20,Chemical,HND,Honduras,853925.78,17398838013.862,4.907947181988018e-05
20,Chemical,HRV,Croatia,12516958.663,17398838013.862,0.0007194134834192
20,Chemical,HTI,Haiti,7869223.62,17398838013.862,0.0004522844349565
20,Chemical,HUN,Hungary,1602088.578,17398838013.862,9.208020539783084e-05
20,Chemical,IND,India,1665131066.932,17398838013.862,0.0957035789174746
20,Chemical,IRL,Ireland,7476395.762,17398838013.862,0.0004297066135131
20,Chemical,IRN,Iran,27640496.485,17398838013.862,0.0015886403714419
20,Chemical,IRQ,Iraq,35807622.033,17398838013.862,0.0020580467502755
20,Chemical,ISL,Iceland,22629.04,17398838013.862,1.3006063957817755e-06
20,Chemical,ISR,Israel,27178115.462,17398838013.862,0.0015620649747038
20,Chemical,ITA,Italy,292214485.211,17398838013.862,0.0167950575192542
20,Chemical,JAM,Jamaica,1383107.327,17398838013.862,7.949423552872042e-05
20,Chemical,JOR,Jordan,21264425.671,17398838013.862,0.0012221750472105
20,Chemical,JPN,Japan,860864492.348,17398838013.862,0.0494782750240063
20,Chemical,KAZ,Kazakhstan,350127.3,17398838013.862,2.0123602491215023e-05
20,Chemical,KEN,Kenya,25227801.231,17398838013.862,0.0014499704641712
20,Chemical,KGZ,Kyrgyzstan,148722.8,17398838013.862,8.547858189237096e-06
20,Chemical,KHM,Cambodia,30699510.051,17398838013.862,0.0017644574900083
20,Chemical,KIR,Kiribati,1094600.833,17398838013.862,6.29122951847652e-05
20,Chemical,KNA,Saint Kitts and Nevis,14813.7,17398838013.862,8.514189274132923e-07
20,Chemical,KOR,Rep. of Korea,855012796.679,17398838013.862,0.0491419482150356
20,Chemical,KWT,Kuwait,3831436.308,17398838013.862,0.0002202121949148
20,Chemical,LAO,Lao People's Dem. Rep.,980689.97,17398838013.862,5.636525664637287e-05
20,Chemical,LBN,Lebanon,7903612.31,17398838013.862,0.0004542609284426
20,Chemical,LBR,Liberia,3198053.878,17398838013.862,0.0001838084747643
20,Chemical,LBY,Libya,7970388.596,17398838013.862,0.0004580989023318
20,Chemical,LCA,Saint Lucia,9954.0,17398838013.862,5.721071712989942e-07
20,Chemical,LKA,Sri Lanka,32397291.922,17398838013.862,0.0018620376772396
20,Chemical,LTU,Lithuania,4784683.144,17398838013.862,0.0002750001546188
20,Chemical,LUX,Luxembourg,9096.664,17398838013.862,5.228316967347192e-07
20,Chemical,LVA,Latvia,2540787.821,17398838013.862,0.0001460320407015
20,Chemical,MAC,"China, Macao SAR",183983.845,17398838013.862,1.0574490368461185e-05
20,Chemical,MAR,Morocco,22087144.201,17398838013.862,0.0012694608791347
20,Chemical,MDG,Madagascar,11509252.835,17398838013.862,0.0006614954875624
20,Chemical,MDV,Maldives,4480708.771,17398838013.862,0.0002575291963423
20,Chemical,MEX,Mexico,123098392.139,17398838013.862,0.007075092718314
20,Chemical,MHL,Marshall Isds,118818.574,17398838013.862,6.829109731657648e-06
20,Chemical,MKD,North Macedonia,5241.6,17398838013.862,3.012614977979515e-07
20,Chemical,MLI,Mali,226854.27,17398838013.862,1.3038472443921867e-05
20,Chemical,MLT,Malta,111702.319,17398838013.862,6.420102245391591e-06
20,Chemical,MMR,Myanmar,50711617.25,17398838013.862,0.0029146554045504
20,Chemical,MNE,Montenegro,76615.70999999999,17398838013.862,4.403495793164965e-06
20,Chemical,MNG,Mongolia,6892557.399999999,17398838013.862,0.0003961504437542
20,Chemical,MNP,N. Mariana Isds,111653.36,17398838013.862,6.417288321843307e-06
20,Chemical,MOZ,Mozambique,33029490.113,17398838013.862,0.001898373333132
20,Chemical,MRT,Mauritania,17213345.15,17398838013.862,0.0009893387786176
20,Chemical,MUS,Mauritius,3703737.838,17398838013.862,0.0002128727122494
20,Chemical,MWI,Malawi,2341723.94,17398838013.862,0.0001345908237167
20,Chemical,MYS,Malaysia,1131472344.632,17398838013.862,0.0650314890989003
20,Chemical,NAM,Namibia,3401.855,17398838013.862,1.9552196516167773e-07
