cmdCode,cmdDesc,partnerCode,partnerISO,partnerDesc,fobvalue,primaryValue,export_usd
62,Apparel and clothing accessories; not knitted or crocheted,428,LVA,Latvia,390596.217,390596.217,390596.217
62,Apparel and clothing accessories; not knitted or crocheted,152,CHL,Chile,5581971.315,5581971.315,5581971.315
62,Apparel and clothing accessories; not knitted or crocheted,608,PHL,Philippines,22697150.827,22697150.827,22697150.827
62,Apparel and clothing accessories; not knitted or crocheted,600,PRY,Paraguay,120809.05,120809.05,120809.05
62,Apparel and clothing accessories; not knitted or crocheted,508,MOZ,Mozambique,14497.308,14497.308,14497.308
62,Apparel and clothing accessories; not knitted or crocheted,512,OMN,Oman,1371275.23,1371275.23,1371275.23
62,Apparel and clothing accessories; not knitted or crocheted,724,ESP,Spain,38255315.122,38255315.122,38255315.122
62,Apparel and clothing accessories; not knitted or crocheted,710,ZAF,South Africa,6728639.064,6728639.064,6728639.064
62,Apparel and clothing accessories; not knitted or crocheted,162,CXR,Christmas Isds,102.4,102.4,102.4
62,Apparel and clothing accessories; not knitted or crocheted,170,COL,Colombia,2838559.262,2838559.262,2838559.262
62,Apparel and clothing accessories; not knitted or crocheted,104,MMR,Myanmar,72770.19,72770.19,72770.19
62,Apparel and clothing accessories; not knitted or crocheted,112,BLR,Belarus,2.0,2.0,2.0
62,Apparel and clothing accessories; not knitted or crocheted,48,BHR,Bahrain,80548.17,80548.17,80548.17
62,Apparel and clothing accessories; not knitted or crocheted,757,CHE,Switzerland,3775148.687,3775148.687,3775148.687
62,Apparel and clothing accessories; not knitted or crocheted,729,SDN,Sudan,824728.4,824728.4,824728.4
62,Apparel and clothing accessories; not knitted or crocheted,740,SUR,Suriname,74771.3,74771.3,74771.3
62,Apparel and clothing accessories; not knitted or crocheted,752,SWE,Sweden,19394912.388,19394912.388,19394912.388
62,Apparel and clothing accessories; not knitted or crocheted,780,TTO,Trinidad and Tobago,4007.1,4007.1,4007.1
62,Apparel and clothing accessories; not knitted or crocheted,784,ARE,United Arab Emirates,34873292.237,34873292.237,34873292.237
62,Apparel and clothing accessories; not knitted or crocheted,764,THA,Thailand,18986152.489,18986152.489,18986152.489
62,Apparel and clothing accessories; not knitted or crocheted,686,SEN,Senegal,2311383.34,2311383.34,2311383.34
62,Apparel and clothing accessories; not knitted or crocheted,688,SRB,Serbia,537104.32,537104.32,537104.32
62,Apparel and clothing accessories; not knitted or crocheted,690,SYC,Seychelles,47324.774,47324.774,47324.774
62,Apparel and clothing accessories; not knitted or crocheted,796,TCA,Turks and Caicos Isds,25698.71,25698.71,25698.71
62,Apparel and clothing accessories; not knitted or crocheted,798,TUV,Tuvalu,3890.0,3890.0,3890.0
62,Apparel and clothing accessories; not knitted or crocheted,800,UGA,Uganda,109840.415,109840.415,109840.415
62,Apparel and clothing accessories; not knitted or crocheted,804,UKR,Ukraine,180000.04,180000.04,180000.04
62,Apparel and clothing accessories; not knitted or crocheted,699,IND,India,11168261.101,11168261.101,11168261.101
62,Apparel and clothing accessories; not knitted or crocheted,652,BLM,Saint Barthélemy,1767.71,1767.71,1767.71
62,Apparel and clothing accessories; not knitted or crocheted,654,SHN,Saint Helena,5457.24,5457.24,5457.24
62,Apparel and clothing accessories; not knitted or crocheted,659,KNA,Saint Kitts and Nevis,154885.59,154885.59,154885.59
62,Apparel and clothing accessories; not knitted or crocheted,662,LCA,Saint Lucia,13039.75,13039.75,13039.75
62,Apparel and clothing accessories; not knitted or crocheted,682,SAU,Saudi Arabia,16410647.619,16410647.619,16410647.619
62,Apparel and clothing accessories; not knitted or crocheted,442,LUX,Luxembourg,1198.737,1198.737,1198.737
62,Apparel and clothing accessories; not knitted or crocheted,446,MAC,"China, Macao SAR",96384.69,96384.69,96384.69
62,Apparel and clothing accessories; not knitted or crocheted,450,MDG,Madagascar,141238.5,141238.5,141238.5
62,Apparel and clothing accessories; not knitted or crocheted,454,MWI,Malawi,150.0,150.0,150.0
62,Apparel and clothing accessories; not knitted or crocheted,788,TUN,Tunisia,17593.69,17593.69,17593.69
62,Apparel and clothing accessories; not knitted or crocheted,792,TUR,Türkiye,6097577.264,6097577.264,6097577.264
62,Apparel and clothing accessories; not knitted or crocheted,51,ARM,Armenia,408.904,408.904,408.904
62,Apparel and clothing accessories; not knitted or crocheted,52,BRB,Barbados,158163.387,158163.387,158163.387
62,Apparel and clothing accessories; not knitted or crocheted,410,KOR,Rep. of Korea,190426670.128,190426670.128,190426670.128
62,Apparel and clothing accessories; not knitted or crocheted,60,BMU,Bermuda,29928.118,29928.118,29928.118
62,Apparel and clothing accessories; not knitted or crocheted,84,BLZ,Belize,12830.86,12830.86,12830.86
62,Apparel and clothing accessories; not knitted or crocheted,90,SLB,Solomon Isds,162.0,162.0,162.0
62,Apparel and clothing accessories; not knitted or crocheted,64,BTN,Bhutan,1750.0,1750.0,1750.0
62,Apparel and clothing accessories; not knitted or crocheted,68,BOL,Bolivia (Plurinational State of),43259.76,43259.76,43259.76
62,Apparel and clothing accessories; not knitted or crocheted,72,BWA,Botswana,2513.22,2513.22,2513.22
62,Apparel and clothing accessories; not knitted or crocheted,76,BRA,Brazil,4383449.876,4383449.876,4383449.876
62,Apparel and clothing accessories; not knitted or crocheted,120,CMR,Cameroon,966411.736,966411.736,966411.736
62,Apparel and clothing accessories; not knitted or crocheted,124,CAN,Canada,120372094.277,120372094.277,120372094.277
62,Apparel and clothing accessories; not knitted or crocheted,136,CYM,Cayman Isds,19596.81,19596.81,19596.81
62,Apparel and clothing accessories; not knitted or crocheted,140,CAF,Central African Rep.,309.728,309.728,309.728
62,Apparel and clothing accessories; not knitted or crocheted,266,GAB,Gabon,500.0,500.0,500.0
62,Apparel and clothing accessories; not knitted or crocheted,268,GEO,Georgia,136952.75,136952.75,136952.75
62,Apparel and clothing accessories; not knitted or crocheted,270,GMB,Gambia,2689.5,2689.5,2689.5
62,Apparel and clothing accessories; not knitted or crocheted,258,PYF,French Polynesia,1037864.414,1037864.414,1037864.414
62,Apparel and clothing accessories; not knitted or crocheted,642,ROU,Romania,82718.439,82718.439,82718.439
62,Apparel and clothing accessories; not knitted or crocheted,643,RUS,Russian Federation,3298003.144,3298003.144,3298003.144
62,Apparel and clothing accessories; not knitted or crocheted,591,PAN,Panama,6839318.91,6839318.91,6839318.91
62,Apparel and clothing accessories; not knitted or crocheted,496,MNG,Mongolia,28301.14,28301.14,28301.14
62,Apparel and clothing accessories; not knitted or crocheted,498,MDA,Rep. of Moldova,808.09,808.09,808.09
62,Apparel and clothing accessories; not knitted or crocheted,499,MNE,Montenegro,31381.03,31381.03,31381.03
62,Apparel and clothing accessories; not knitted or crocheted,504,MAR,Morocco,340956.12,340956.12,340956.12
62,Apparel and clothing accessories; not knitted or crocheted,705,SVN,Slovenia,2038734.313,2038734.313,2038734.313
62,Apparel and clothing accessories; not knitted or crocheted,706,SOM,Somalia,23922237.451,23922237.451,23922237.451
62,Apparel and clothing accessories; not knitted or crocheted,466,MLI,Mali,30937.5,30937.5,30937.5
62,Apparel and clothing accessories; not knitted or crocheted,368,IRQ,Iraq,52805.09,52805.09,52805.09
62,Apparel and clothing accessories; not knitted or crocheted,372,IRL,Ireland,121875.514,121875.514,121875.514
62,Apparel and clothing accessories; not knitted or crocheted,376,ISR,Israel,6214532.025,6214532.025,6214532.025
62,Apparel and clothing accessories; not knitted or crocheted,222,SLV,El Salvador,458138.649,458138.649,458138.649
62,Apparel and clothing accessories; not knitted or crocheted,231,ETH,Ethiopia,148212.0,148212.0,148212.0
62,Apparel and clothing accessories; not knitted or crocheted,233,EST,Estonia,101780.337,101780.337,101780.337
62,Apparel and clothing accessories; not knitted or crocheted,251,FRA,France,52501940.697,52501940.697,52501940.697
62,Apparel and clothing accessories; not knitted or crocheted,40,AUT,Austria,6695429.038,6695429.038,6695429.038
62,Apparel and clothing accessories; not knitted or crocheted,44,BHS,Bahamas,70302.95,70302.95,70302.95
62,Apparel and clothing accessories; not knitted or crocheted,854,BFA,Burkina Faso,1169575.0,1169575.0,1169575.0
62,Apparel and clothing accessories; not knitted or crocheted,858,URY,Uruguay,520653.368,520653.368,520653.368
62,Apparel and clothing accessories; not knitted or crocheted,860,UZB,Uzbekistan,353.9,353.9,353.9
62,Apparel and clothing accessories; not knitted or crocheted,579,NOR,Norway,1054676.794,1054676.794,1054676.794
62,Apparel and clothing accessories; not knitted or crocheted,580,MNP,N. Mariana Isds,385.0,385.0,385.0
62,Apparel and clothing accessories; not knitted or crocheted,583,FSM,FS Micronesia,3018.85,3018.85,3018.85
62,Apparel and clothing accessories; not knitted or crocheted,620,PRT,Portugal,1158736.422,1158736.422,1158736.422
62,Apparel and clothing accessories; not knitted or crocheted,562,NER,Niger,33104.5,33104.5,33104.5
62,Apparel and clothing accessories; not knitted or crocheted,470,MLT,Malta,104386.104,104386.104,104386.104
